x	y	cell
2509994.2000	743664.3990	1748.0000
2510084.0300	743622.9970	1755.0000
2510119.5900	743593.4790	1758.0000
2509143.1100	743691.7380	1770.0000
2509175.6300	743702.3070	1772.0000
2509236.4000	743708.8590	1776.0000
2509250.2500	743702.2540	1777.0000
2509264.7600	743707.5950	1778.0000
2509307.3000	743710.2550	1781.0000
2509575.5700	743742.3690	1802.0000
2509587.0600	743742.7040	1803.0000
2509592.5200	743754.0360	1804.0000
2509608.9200	743744.1430	1809.0000
2509597.9600	743743.6920	1810.0000
2509666.7900	743732.7910	1813.0000
2509656.4400	743733.6270	1814.0000
2509760.0200	743729.4700	1819.0000
2509798.1500	743727.9430	1824.0000
2509775.7200	743722.6540	1826.0000
2509803.0100	743718.5560	1827.0000
2509807.6600	743709.0640	1828.0000
2509956.9700	743662.1980	1842.0000
2509970.1500	743657.5790	1843.0000
2510002.1800	743652.1080	1846.0000
2510033.3300	743627.5300	1849.0000
2509156.6600	743677.1430	1868.0000
2509234.5200	743691.9400	1873.0000
2509248.4600	743685.6150	1874.0000
2509278.6900	743685.4160	1876.0000
2509291.8000	743690.1220	1877.0000
2509372.5100	743711.4090	1883.0000
2509417.2400	743713.4550	1886.0000
2509444.2300	743711.4420	1888.0000
2509503.5700	743714.2100	1893.0000
2509569.4200	743731.7910	1899.0000
2509581.2100	743731.7680	1900.0000
2509592.5200	743732.2180	1901.0000
2509603.2600	743733.3480	1906.0000
2509764.5100	743720.0100	1914.0000
2509780.2000	743713.1420	1921.0000
2509768.8000	743710.4360	1922.0000
2509812.3200	743699.5710	1924.0000
2510000.9700	743627.2490	1943.0000
2510024.2500	743614.8790	1945.0000
2509153.1100	743659.7190	1963.0000
2509215.4600	743662.6160	1968.0000
2509245.7700	743669.2200	1970.0000
2509260.7500	743672.0090	1971.0000
2509274.9200	743671.3880	1972.0000
2509289.7700	743673.9400	1973.0000
2509304.2400	743678.4310	1974.0000
2509370.5800	743698.7590	1979.0000
2509398.7800	743699.3230	1981.0000
2509413.7500	743700.6590	1982.0000
2509472.9200	743696.6570	1987.0000
2509485.1200	743700.2210	1988.0000
2509497.9700	743701.2210	1989.0000
2509563.6800	743720.1110	1995.0000
2509575.0400	743721.0600	1996.0000
2509586.6200	743721.1320	1997.0000
2509663.4600	743713.3960	2004.0000
2509686.0200	743701.4990	2008.0000
2509676.2300	743702.5140	2009.0000
2509784.5100	743703.5460	2016.0000
2509772.9400	743700.7880	2017.0000
2509761.3600	743698.0290	2018.0000
2509788.8200	743693.9500	2019.0000
2509793.1300	743684.3540	2022.0000
2509974.7400	743629.7520	2037.0000
2509986.6200	743627.3720	2038.0000
2510008.5200	743615.3550	2040.0000
2510015.7600	743602.2320	2041.0000
2510085.4300	743551.9350	2047.0000
2509160.8700	743629.2190	2059.0000
2509212.6900	743644.3550	2064.0000
2509244.9600	743653.8530	2066.0000
2509258.3000	743655.4250	2067.0000
2509272.5500	743655.4060	2068.0000
2509287.1800	743658.1860	2069.0000
2509302.0200	743662.5760	2070.0000
2509316.5100	743667.0820	2071.0000
2509404.4400	743687.1210	2077.0000
2509492.2300	743688.4550	2084.0000
2509557.8700	743708.0110	2090.0000
2509569.1800	743709.1850	2091.0000
2509666.5000	743703.1150	2098.0000
2509688.9600	743691.4890	2102.0000
2509679.2100	743692.3690	2103.0000
2509669.5300	743692.8370	2104.0000
2509691.9000	743681.4780	2110.0000
2509777.0800	743691.1400	2111.0000
2509781.2100	743681.4920	2114.0000
2509785.3500	743671.8440	2117.0000
2509965.5900	743621.1910	2132.0000
2509978.8800	743616.2010	2133.0000
2509984.2700	743602.5120	2134.0000
2510000.1900	743602.9800	2135.0000
2509137.7100	743607.9690	2153.0000
2509155.5300	743612.2210	2154.0000
2509177.1700	743630.7000	2156.0000
2509227.1700	743639.9450	2161.0000
2509240.3800	743639.7730	2162.0000
2509255.0100	743639.0350	2163.0000
2509284.3200	743642.3090	2165.0000
2509343.7700	743666.6870	2169.0000
2509412.5600	743674.9540	2174.0000
2509498.6000	743676.7700	2181.0000
2509551.3900	743696.5370	2186.0000
2509563.1300	743696.8580	2187.0000
2509574.1900	743698.1070	2188.0000
2509682.1900	743682.2280	2198.0000
2509672.5500	743682.5660	2199.0000
2509694.8500	743671.4670	2205.0000
2509685.1800	743672.0890	2206.0000
2509769.3000	743678.6300	2207.0000
2509773.2600	743668.9300	2210.0000
2509789.2100	743662.0630	2212.0000
2509828.8200	743660.8150	2214.0000
2509955.9500	743611.1140	2228.0000
2509969.3100	743607.7730	2229.0000
2509971.6700	743596.3710	2230.0000
2509992.5300	743590.3640	2232.0000
2510001.5800	743579.3030	2233.0000
2509149.6500	743595.4020	2251.0000
2509232.0600	743607.6500	2258.0000
2509236.5500	743623.5180	2259.0000
2509251.1300	743623.1010	2260.0000
2509265.8600	743623.4170	2261.0000
2509280.9800	743626.5390	2262.0000
2509296.3700	743631.1010	2263.0000
2509408.7000	743662.6860	2271.0000
2509457.2300	743653.7740	2275.0000
2509548.3600	743676.0850	2283.0000
2509556.4000	743685.1440	2284.0000
2509567.8200	743685.5250	2285.0000
2509675.5700	743672.2990	2295.0000
2509688.1500	743661.9510	2302.0000
2509678.5900	743662.0390	2303.0000
2509792.1600	743651.9970	2308.0000
2509767.7200	743646.1190	2310.0000
2509830.9100	743650.4510	2311.0000
2509794.4700	743641.7310	2315.0000
2509964.0800	743585.5530	2327.0000
2509970.9400	743574.7610	2328.0000
2509994.2700	743566.4760	2330.0000
2510066.5800	743492.7820	2337.0000
2509178.5900	743586.2640	2350.0000
2509242.1700	743591.2390	2355.0000
2509393.8800	743642.6080	2366.0000
2509409.6200	743649.2510	2367.0000
2509450.5800	743642.8530	2370.0000
2509540.0500	743667.1110	2378.0000
2509552.7100	743664.3300	2379.0000
2509560.8600	743673.5770	2380.0000
2509572.0100	743674.0460	2381.0000
2509712.8200	743654.3590	2394.0000
2509700.7300	743651.4450	2395.0000
2509691.1500	743651.8400	2396.0000
2509681.5900	743651.7800	2397.0000
2509832.9200	743640.0740	2406.0000
2509834.9400	743629.6970	2411.0000
2509844.3000	743630.3630	2412.0000
2509865.6900	743620.3290	2414.0000
2509877.2000	743613.1970	2415.0000
2509924.3200	743594.7020	2419.0000
2509950.7400	743585.7380	2421.0000
2509956.6400	743573.4850	2422.0000
2510027.2900	743512.1280	2429.0000
2510041.5000	743509.4330	2430.0000
2509172.8800	743568.2630	2445.0000
2509191.0000	743577.2040	2446.0000
2509257.2900	743591.9160	2452.0000
2509288.7600	743600.1410	2454.0000
2509348.0900	743615.1400	2459.0000
2509429.0000	743627.8530	2465.0000
2509444.6200	743623.5050	2466.0000
2509454.6000	743630.8300	2467.0000
2509535.6600	743646.7620	2474.0000
2509544.3800	743655.1880	2475.0000
2509556.7400	743652.4930	2476.0000
2509564.9000	743661.9060	2477.0000
2509575.8500	743662.4910	2478.0000
2509715.8900	743644.3810	2489.0000
2509694.1300	743641.6850	2491.0000
2509684.7200	743641.7170	2492.0000
2509675.2600	743640.0960	2493.0000
2509718.8300	743634.3620	2497.0000
2509836.9600	743619.3210	2507.0000
2509856.7100	743615.8320	2510.0000
2509958.0300	743550.1000	2520.0000
2509972.4500	743551.1420	2521.0000
2510020.2000	743499.6980	2526.0000
2509187.2000	743561.7940	2544.0000
2509201.2300	743561.4460	2545.0000
2509268.3200	743579.7770	2552.0000
2509313.4600	743586.4950	2555.0000
2509387.6400	743613.9490	2561.0000
2509473.7600	743615.9620	2568.0000
2509497.7100	743618.3050	2570.0000
2509530.5900	743627.0080	2573.0000
2509539.7200	743634.6750	2574.0000
2509548.4000	743643.2260	2575.0000
2509560.5600	743640.6380	2576.0000
2509568.7100	743650.1700	2577.0000
2509697.0800	743631.5320	2589.0000
2509687.7600	743631.3020	2590.0000
2509679.1200	743631.3670	2591.0000
2509800.5800	743610.7400	2602.0000
2509838.9800	743608.9440	2606.0000
2509848.4800	743608.8530	2609.0000
2509858.8500	743604.8630	2610.0000
2509870.1000	743597.8230	2611.0000
2509881.7500	743590.1000	2612.0000
2509945.4100	743547.5780	2619.0000
2509953.2800	743536.7000	2620.0000
2509966.2800	743539.0430	2621.0000
2509975.0300	743528.2700	2622.0000
2510017.4600	743485.7250	2627.0000
2510037.9200	743459.5030	2629.0000
2509194.6500	743545.5720	2646.0000
2509241.2800	743545.4080	2652.0000
2509324.6100	743576.0400	2658.0000
2509455.1400	743597.5600	2667.0000
2509534.5200	743614.7640	2674.0000
2509543.5600	743622.6110	2675.0000
2509552.2900	743631.2470	2676.0000
2509564.3900	743628.7770	2677.0000
2509700.0000	743621.5400	2686.0000
2509690.2900	743621.0620	2687.0000
2509680.6200	743621.2470	2688.0000
2509723.9500	743614.1130	2692.0000
2509702.5900	743611.1270	2694.0000
2509725.9300	743603.8560	2695.0000
2509727.8100	743593.5790	2698.0000
2509802.5500	743600.3960	2699.0000
2509790.4000	743597.5470	2700.0000
2509840.9900	743598.5670	2704.0000
2509804.5200	743590.0520	2707.0000
2509850.5500	743598.1780	2708.0000
2509860.9900	743593.8910	2709.0000
2509884.1500	743578.3990	2711.0000
2509895.9100	743572.0430	2712.0000
2509908.1300	743567.9950	2713.0000
2509933.2300	743545.0010	2716.0000
2509940.7700	743534.4010	2717.0000
2509948.6400	743523.7080	2718.0000
2509961.3900	743525.8530	2719.0000
2509969.1700	743514.8900	2720.0000
2510013.1000	743471.0710	2725.0000
2510022.4200	743448.6410	2727.0000
2510034.0600	743443.2030	2728.0000
2509203.2100	743528.9310	2748.0000
2509251.9800	743533.9820	2755.0000
2509482.6300	743590.3680	2773.0000
2509496.0000	743586.5180	2774.0000
2509538.2700	743602.5410	2778.0000
2509547.3000	743610.5410	2779.0000
2509556.0000	743619.3110	2780.0000
2509693.8500	743612.2450	2789.0000
2509684.2500	743610.0190	2790.0000
2509704.5400	743600.8010	2796.0000
2509694.7200	743602.4250	2797.0000
2509792.3600	743587.2140	2802.0000
2509843.0100	743588.1900	2807.0000
2509806.4900	743579.7090	2810.0000
2509794.3200	743576.8820	2811.0000
2509852.6300	743587.5010	2812.0000
2509863.1400	743582.8990	2813.0000
2509874.6200	743575.3750	2814.0000
2509899.5200	743560.4720	2816.0000
2509926.7600	743533.9090	2819.0000
2509956.4300	743512.9120	2822.0000
2510007.5600	743440.7820	2829.0000
2510020.6800	743433.1630	2830.0000
2510020.2800	743417.6050	2831.0000
2509293.8800	743527.0010	2862.0000
2509299.3100	743541.7470	2863.0000
2509377.4700	743570.8550	2869.0000
2509416.3100	743571.0690	2872.0000
2509486.6200	743577.5280	2878.0000
2509529.3000	743593.7820	2882.0000
2509541.8200	743590.3030	2883.0000
2509550.8600	743598.4690	2884.0000
2509559.5900	743607.3740	2885.0000
2509571.3400	743605.1270	2886.0000
2509686.0800	743598.4500	2893.0000
2509706.4800	743590.4070	2899.0000
2509696.8400	743592.0870	2900.0000
2509708.3700	743580.0150	2901.0000
2509719.4100	743570.1860	2903.0000
2509710.2600	743569.6220	2904.0000
2509820.6500	743572.1810	2912.0000
2509854.6800	743576.8280	2916.0000
2509901.2400	743535.2770	2922.0000
2509907.6000	743525.3380	2923.0000
2509196.8100	743484.1210	2956.0000
2509239.0800	743504.1180	2959.0000
2509288.1100	743512.3670	2969.0000
2509303.3900	743514.0500	2970.0000
2509308.9500	743528.6400	2971.0000
2509322.6000	743527.0090	2972.0000
2509357.2200	743547.9120	2975.0000
2509413.5900	743557.1970	2979.0000
2509467.7700	743558.3030	2983.0000
2509477.6600	743566.5870	2984.0000
2509490.3000	743564.6570	2985.0000
2509523.0400	743574.6090	2988.0000
2509532.7900	743581.4050	2989.0000
2509545.1100	743578.0370	2990.0000
2509554.2100	743586.3750	2991.0000
2509562.9700	743595.3740	2992.0000
2509688.2200	743587.7460	2999.0000
2509679.5600	743583.0750	3002.0000
2509698.7800	743581.5960	3006.0000
2509700.7000	743571.0820	3007.0000
2509721.2700	743559.9190	3008.0000
2509712.1400	743559.2260	3009.0000
2509702.6000	743560.5630	3010.0000
2509723.1400	743549.6530	3015.0000
2509822.6400	743561.8260	3018.0000
2509810.4300	743559.0210	3019.0000
2509856.7900	743566.1260	3023.0000
2509868.7700	743550.9380	3025.0000
2509873.4100	743540.6330	3026.0000
2509914.6000	743515.2740	3031.0000
2509921.6000	743505.5460	3032.0000
2509928.5500	743495.5240	3033.0000
2509946.6200	743488.2760	3035.0000
2509998.3300	743420.6210	3043.0000
2509205.9000	743470.9920	3068.0000
2509297.5000	743499.5940	3082.0000
2509354.8500	743534.7790	3088.0000
2509384.7000	743549.3520	3090.0000
2509409.0200	743543.1800	3092.0000
2509457.7800	743549.7990	3096.0000
2509481.2000	743553.5560	3098.0000
2509516.2900	743555.1420	3101.0000
2509526.2000	743562.0820	3102.0000
2509535.9900	743568.9960	3103.0000
2509548.0900	743565.7340	3104.0000
2509557.2700	743574.2450	3105.0000
2509566.1300	743583.3780	3106.0000
2509690.1900	743577.0950	3112.0000
2509681.5500	743572.3280	3115.0000
2509692.1300	743566.4630	3120.0000
2509714.0300	743548.8200	3121.0000
2509704.5100	743550.0340	3122.0000
2509694.0400	743555.8230	3123.0000
2509725.0000	743539.3870	3127.0000
2509715.8900	743538.3870	3128.0000
2509836.8400	743554.2650	3130.0000
2509824.6200	743551.4710	3131.0000
2509880.1400	743530.5700	3141.0000
2509892.9900	743511.6050	3143.0000
2509949.5600	743464.9130	3150.0000
2509968.9800	743432.2140	3154.0000
2509999.5200	743374.3390	3159.0000
2509197.5100	743456.6590	3181.0000
2509235.4200	743465.8180	3183.0000
2509484.3700	743540.4590	3212.0000
2509508.9600	743535.3350	3214.0000
2509519.0800	743542.4170	3215.0000
2509529.0400	743549.5170	3216.0000
2509538.8800	743556.5490	3217.0000
2509550.7900	743553.3960	3218.0000
2509560.0400	743562.0760	3219.0000
2509683.4900	743561.5710	3227.0000
2509706.4000	743539.4590	3233.0000
2509739.0800	743531.9140	3237.0000
2509726.8600	743529.1200	3238.0000
2509717.6100	743527.8160	3239.0000
2509708.2200	743528.7200	3240.0000
2509838.8400	743543.8990	3242.0000
2509753.0400	743524.3960	3249.0000
2509950.2900	743444.0550	3263.0000
2509956.2900	743433.3730	3265.0000
2509962.0500	743422.5500	3266.0000
2509996.6000	743355.5390	3272.0000
2509188.4700	743442.8290	3293.0000
2509227.3200	743451.8810	3295.0000
2509244.9100	743454.1310	3296.0000
2509348.9500	743486.1830	3313.0000
2509370.9200	743507.3250	3315.0000
2509385.9400	743511.7410	3317.0000
2509400.4700	743515.8690	3318.0000
2509414.3000	743515.4230	3319.0000
2509477.0300	743518.6310	3324.0000
2509487.1500	743527.1510	3325.0000
2509511.5500	743522.5830	3327.0000
2509531.5700	743536.9230	3329.0000
2509541.4800	743544.0710	3330.0000
2509553.2100	743541.0290	3331.0000
2509562.5500	743549.8750	3332.0000
2509740.7900	743521.6090	3348.0000
2509728.5300	743518.8230	3349.0000
2509721.0000	743517.7080	3350.0000
2509710.7500	743517.0730	3351.0000
2509699.6800	743523.6600	3352.0000
2509840.8300	743533.5320	3353.0000
2509754.5600	743514.0470	3360.0000
2509742.2300	743511.2630	3361.0000
2509871.2200	743509.7650	3364.0000
2509889.3200	743483.2430	3368.0000
2509944.0800	743434.6450	3375.0000
2509960.4800	743403.3530	3378.0000
2509971.3200	743382.1650	3380.0000
2509993.1100	743339.0720	3384.0000
2509196.8700	743430.2850	3405.0000
2509237.0700	743440.2200	3408.0000
2509277.6500	743457.0220	3411.0000
2509345.6700	743471.5140	3427.0000
2509381.0600	743497.9700	3430.0000
2509395.6700	743502.0240	3431.0000
2509442.8700	743506.5830	3435.0000
2509479.2300	743505.4200	3438.0000
2509502.5400	743514.5680	3440.0000
2509513.5900	743509.4370	3441.0000
2509533.8000	743524.2960	3443.0000
2509543.7900	743531.5620	3444.0000
2509555.3700	743528.6390	3445.0000
2509729.9100	743508.4800	3460.0000
2509720.4000	743506.9560	3461.0000
2509711.1000	743505.2800	3463.0000
2509756.3400	743503.4970	3471.0000
2509730.6400	743497.5080	3473.0000
2509895.3600	743474.4020	3480.0000
2509901.3900	743465.5620	3482.0000
2509907.4300	743456.7210	3483.0000
2509954.2100	743394.1330	3490.0000
2509311.9700	743436.0180	3537.0000
2509385.9400	743474.9850	3544.0000
2509391.0600	743488.4670	3545.0000
2509413.7500	743480.8720	3547.0000
2509491.7600	743498.3730	3554.0000
2509502.7200	743502.5540	3555.0000
2509515.0200	743496.6090	3556.0000
2509535.6900	743511.6520	3558.0000
2509545.8000	743519.0250	3559.0000
2509557.2400	743516.2280	3560.0000
2509566.8300	743525.4000	3561.0000
2509576.1200	743535.0500	3562.0000
2509721.2300	743496.0750	3573.0000
2509711.8500	743494.2320	3576.0000
2509758.1300	743492.9500	3583.0000
2509731.3600	743486.5360	3585.0000
