x	y	cell
2490281.5	675638.04	74
2490616.917	675634.792	179
2490619.977	675634.312	181
2490621.343	675633.453	182
2490623.053	675634.494	183
2490624.503	675633.485	184
2490626.117	675634.287	185
2490627.773	675633.302	186
2490642.153	675633.906	194
2490643.613	675632.796	195
2490645.807	675633.805	196
2490647.41	675632.667	197
2490798.243	675629.683	252
2490976.58	675625.337	288
2490990.577	675625.378	291
2490006.273	675636.011	300
2490011.063	675633.056	301
2490016.333	675635.849	302
2490021.01	675632.908	303
2490026.293	675635.743	304
2490030.903	675632.843	305
2490280.363	675633.957	364
2490283.617	675631.894	365
2490290.663	675631.87	367
2490294.43	675633.861	368
2490297.63	675631.846	369
2490301.343	675633.814	370
2490304.517	675631.821	371
2490308.177	675633.768	372
2490311.327	675631.798	373
2490593.587	675625.899	459
2490597.5	675627.817	460
2490600.213	675625.657	461
2490603.58	675627.174	462
2490606.27	675625.045	463
2490623.927	675631.449	473
2490635.137	675631.104	479
2490643.093	675630.619	483
2490644.963	675629.409	484
2490647.087	675630.447	485
2490649.08	675629.209	486
2490651.133	675630.256	487
2490653.243	675628.977	488
2490655.25	675630.054	489
2490657.473	675628.769	490
2490659.447	675629.878	491
2490661.847	675628.55	492
2490730.87	675624.592	519
2490733.967	675626.173	520
2490753.003	675625.219	526
2490773.557	675624.19	532
2490949.633	675615.486	571
2490956.293	675612.075	572
2490960.837	675615.153	573
2490977.963	675608.323	577
2490282.67	675627.798	653
2490289.747	675627.82	655
2490292.627	675625.808	656
2490296.743	675627.842	657
2490299.603	675625.852	658
2490303.663	675627.863	659
2490306.503	675625.895	660
2490310.507	675627.884	661
2490313.327	675625.938	662
2490317.273	675627.904	663
2490320.073	675625.98	664
2490356.363	675628.018	675
2490359.073	675626.216	676
2490595.44	675620.053	749
2490599.24	675621.824	750
2490602.49	675619.879	751
2490606.153	675621.583	752
2490609.677	675619.683	753
2490612.463	675622.109	754
2490615.257	675621.085	755
2490633.633	675626.837	765
2490636.307	675627.623	766
2490637.907	675626.212	767
2490642.227	675625.961	769
2490644.7	675627.119	770
2490646.75	675625.791	771
2490649.007	675626.842	772
2490651.143	675625.461	773
2490653.327	675626.548	774
2490655.563	675625.118	775
2490657.703	675626.261	776
2490659.9	675625.012	777
2490662.07	675626.191	778
2490664.223	675624.723	779
2490727.8	675619.573	803
2490730.827	675621.095	804
2490766.857	675616.467	815
2490770.233	675618.245	816
2490777.377	675617.73	818
2490820.087	675612.267	829
2490824.073	675614.382	830
2490828.43	675611.615	831
2490927.893	675607.366	852
2490287.41	675619.657	938
2490291.473	675621.749	939
2490294.47	675619.769	940
2490298.483	675621.838	941
2490301.46	675619.88	942
2490305.42	675621.926	943
2490308.373	675619.99	944
2490312.277	675622.013	945
2490315.21	675620.097	946
2490319.06	675622.098	947
2490321.977	675620.204	948
2490325.773	675622.183	949
2490328.67	675620.308	950
2490341.85	675620.512	954
2490345.49	675622.427	955
2490348.337	675620.611	956
2490351.923	675622.505	957
2490354.757	675620.708	958
2490358.29	675622.581	959
2490361.11	675620.802	960
2490401.167	675623.034	973
2490403.81	675621.566	974
2490435.627	675618.588	985
2490439.033	675616.833	986
2490601.927	675616.589	1035
2490605.473	675614.894	1036
2490609.56	675616.284	1037
2490612.91	675614.109	1038
2490616.917	675614.773	1039
2490617.453	675617.663	1040
2490630.367	675623.784	1046
2490632.91	675624.697	1047
2490634.88	675622.428	1048
2490637.203	675623.157	1049
2490644.273	675622.4	1052
2490646.653	675623.388	1053
2490649.087	675621.818	1054
2490651.32	675622.839	1055
2490653.873	675621.311	1056
2490655.933	675622.502	1057
2490658.81	675621.05	1058
2490660.637	675622.416	1059
2490663.423	675622.224	1060
2490665.163	675620.525	1061
2490717.85	675615.306	1081
2490721.307	675616.68	1082
2490723.83	675614.708	1083
2490727.337	675616.118	1084
2490769.667	675610.111	1097
2490773.653	675611.789	1098
2490780.907	675611.113	1100
2490819.757	675607.517	1110
2490823.38	675604.774	1111
2490828.067	675606.756	1112
2490284.12	675613.441	1216
2490287.283	675615.571	1217
2490291.243	675613.621	1218
2490294.367	675615.727	1219
2490298.297	675613.798	1220
2490301.377	675615.882	1221
2490305.273	675613.974	1222
2490308.31	675616.035	1223
2490312.177	675614.147	1224
2490315.173	675616.186	1225
2490319.01	675614.317	1226
2490321.963	675616.334	1227
2490325.773	675614.485	1228
2490328.683	675616.48	1229
2490332.463	675614.65	1230
2490335.33	675616.624	1231
2490339.087	675614.813	1232
2490341.913	675616.765	1233
2490345.647	675614.972	1234
2490348.43	675616.903	1235
2490352.14	675615.127	1236
2490354.88	675617.038	1237
2490358.57	675615.279	1238
2490361.267	675617.17	1239
2490364.933	675615.427	1240
2490367.59	675617.298	1241
2490371.243	675615.57	1242
2490373.86	675617.42	1243
2490377.497	675615.705	1244
2490380.07	675617.536	1245
2490383.697	675615.832	1246
2490386.23	675617.643	1247
2490389.853	675615.941	1248
2490392.343	675617.732	1249
2490395.963	675616.026	1250
2490404.273	675618.417	1253
2490408.117	675618.301	1254
2490409.65	675615.827	1255
2490413.27	675615.792	1256
2490432.943	675613.524	1263
2490436.103	675612.117	1264
2490439.15	675613.783	1265
2490445.237	675614.235	1267
2490600.77	675610.19	1314
2490604.66	675612.077	1315
2490607.487	675610.124	1316
2490611.65	675610.765	1317
2490614.123	675608.192	1318
2490619.007	675608.949	1319
2490620.54	675612.187	1320
2490624.367	675613.071	1321
2490643.667	675620.07	1331
2490645.613	675618.778	1332
2490648.653	675619.537	1333
2490649.94	675617.913	1334
2490652.493	675617.076	1335
2490657.25	675616.949	1337
2490659.493	675618.495	1338
2490662.21	675616.802	1339
2490664.653	675617.747	1340
2490667.223	675615.903	1341
2490712.967	675610.715	1358
2490716.647	675612.009	1359
2490718.93	675610.003	1360
2490897.16	675589.198	1406
2490048.507	675599.515	1438
2490071.277	675602.826	1443
2490076.707	675600.29	1444
2490080.563	675603.083	1445
2490085.94	675600.573	1446
2490089.77	675603.343	1447
2490282.197	675607.169	1494
2490289.367	675607.416	1496
2490292.29	675609.565	1497
2490296.467	675607.659	1498
2490299.35	675609.786	1499
2490303.49	675607.9	1500
2490306.333	675610.004	1501
2490310.443	675608.137	1502
2490313.25	675610.219	1503
2490317.33	675608.372	1504
2490320.093	675610.431	1505
2490324.14	675608.603	1506
2490326.867	675610.64	1507
2490330.887	675608.829	1508
2490333.573	675610.845	1509
2490337.563	675609.052	1510
2490340.21	675611.047	1511
2490344.173	675609.271	1512
2490346.783	675611.244	1513
2490350.723	675609.485	1514
2490353.297	675611.437	1515
2490357.21	675609.694	1516
2490359.743	675611.625	1517
2490363.637	675609.896	1518
2490366.13	675611.808	1519
2490369.997	675610.096	1520
2490372.453	675611.987	1521
2490376.31	675610.286	1522
2490378.737	675612.153	1523
2490382.58	675610.463	1524
2490384.967	675612.31	1525
2490388.8	675610.617	1526
2490391.153	675612.437	1527
2490395	675610.708	1528
2490397.32	675612.507	1529
2490401.15	675611.015	1530
2490403.44	675613.155	1531
2490408.527	675609.693	1533
2490411.857	675609.378	1534
2490414.177	675612.324	1535
2490417.263	675611.527	1536
2490429.947	675611.787	1540
2490430.11	675608.623	1541
2490433.483	675606.933	1542
2490436.48	675608.692	1543
2490448.803	675609.401	1547
2490451.647	675608.451	1548
2490519.77	675603.202	1571
2490605.61	675607.146	1597
2490612.103	675604.773	1599
2490613.913	675601.212	1600
2490617.657	675601.073	1601
2490620.73	675605.391	1602
2490624.433	675605.192	1603
2490627.58	675608.015	1604
2490627.603	675611.157	1605
2490645.22	675616.396	1613
2490647.867	675615.834	1614
2490649.013	675614.188	1615
2490652.273	675614.593	1616
2490653.727	675612.27	1617
2490661.66	675614.173	1620
2490663.733	675612.065	1621
2490666.853	675612.85	1622
2490669.17	675611.069	1623
2490672.097	675612.385	1624
2490717.84	675606.616	1640
2490720.507	675604.475	1641
2490723.957	675605.808	1642
2490781.017	675596.061	1659
2490871.51	675583.942	1681
2490876.667	675586.021	1682
2490895.543	675583.378	1686
2490077.567	675594.948	1725
2490082.263	675592.449	1726
2490086.78	675595.281	1727
2490091.427	675592.807	1728
2490282.923	675603.026	1775
2490286.62	675601.098	1776
2490290.103	675603.315	1777
2490293.77	675601.408	1778
2490297.21	675603.602	1779
2490300.847	675601.714	1780
2490304.243	675603.885	1781
2490307.853	675602.016	1782
2490311.21	675604.164	1783
2490314.793	675602.314	1784
2490318.107	675604.44	1785
2490321.663	675602.608	1786
2490324.933	675604.712	1787
2490328.467	675602.898	1788
2490331.693	675604.978	1789
2490335.203	675603.182	1790
2490338.387	675605.24	1791
2490341.873	675603.461	1792
2490345.013	675605.497	1793
2490348.48	675603.734	1794
2490351.58	675605.749	1795
2490355.027	675604	1796
2490358.083	675605.993	1797
2490361.51	675604.259	1798
2490364.53	675606.231	1799
2490367.943	675604.507	1800
2490370.917	675606.461	1801
2490374.3	675604.784	1802
2490377.237	675606.718	1803
2490380.65	675605.044	1804
2490383.567	675606.921	1805
2490386.947	675605.218	1806
2490389.793	675607.066	1807
2490393.183	675605.347	1808
2490396.037	675607.169	1809
2490399.543	675605.342	1810
2490402.337	675607.389	1811
2490405.927	675606.547	1812
2490407.02	675603.5	1813
2490410.507	675602.961	1814
2490412.743	675605.692	1815
2490415.71	675604.837	1816
2490417.91	675607.725	1817
2490420.837	675606.64	1818
2490423.57	675608.794	1819
2490426.923	675607.113	1820
2490430.473	675602.228	1822
2490446.213	675604.172	1827
2490449.613	675602.44	1828
2490452.343	675604.566	1829
2490521.097	675597.243	1853
2490619.823	675596.336	1884
2490626.065	675600.229	1885
2490630.76	675602.902	1886
2490630.77	675606.157	1887
2490648.287	675611.897	1894
2490651.42	675610.333	1895
2490651.533	675607.708	1896
2490654.54	675605.996	1897
2490668.84	675607.84	1903
2490671.25	675606.262	1904
2490674.027	675607.719	1905
2490676.18	675605.847	1906
2490722.66	675598.717	1922
2490726.067	675600.034	1923
2490728.95	675597.734	1924
2490787.84	675590.693	1941
2490865.48	675576.728	1960
2490870.457	675578.686	1961
2490888.643	675576.21	1965
2490081.96	675587.105	2005
2490086.163	675584.642	2006
2490091.113	675587.511	2007
2490095.277	675585.071	2008
2490113.27	675585.935	2012
2490118.093	675588.736	2013
2490122.14	675586.369	2014
2490282.647	675594.655	2054
2490286.49	675596.931	2055
2490289.86	675595.024	2056
2490293.657	675597.284	2057
2490297.003	675595.397	2058
2490300.753	675597.632	2059
2490304.077	675595.764	2060
2490307.78	675597.977	2061
2490311.083	675596.127	2062
2490314.74	675598.316	2063
2490318.02	675596.485	2064
2490321.63	675598.651	2065
2490324.89	675596.837	2066
2490328.457	675598.981	2067
2490331.697	675597.184	2068
2490335.217	675599.304	2069
2490338.437	675597.524	2070
2490341.91	675599.622	2071
2490345.113	675597.857	2072
2490348.543	675599.932	2073
2490351.73	675598.183	2074
2490355.113	675600.236	2075
2490358.283	675598.499	2076
2490361.623	675600.53	2077
2490364.78	675598.806	2078
2490368.08	675600.812	2079
2490371.2	675599.076	2080
2490374.447	675601.095	2081
2490377.363	675599.608	2082
2490380.63	675601.623	2083
2490383.313	675599.85	2084
2490386.713	675601.567	2085
2490389.347	675599.813	2086
2490392.97	675601.746	2087
2490395.637	675599.951	2088
2490399.357	675601.725	2089
2490401.893	675599.243	2090
2490405.21	675600.085	2091
2490407.877	675597.545	2092
2490411.013	675599.425	2093
2490413.957	675598.146	2094
2490416.417	675600.825	2095
2490419.237	675599.853	2096
2490424.377	675601.712	2098
2490440.587	675597.222	2104
2490443.563	675599.018	2105
2490446.71	675597.632	2106
2490449.73	675599.352	2107
