x	y	cell
2485899.2030	706441.2440	4684.0000
2485903.1200	706443.0113	4685.0000
2486023.3600	706492.4808	4714.0000
2486027.1400	706494.3493	4715.0000
2485743.9770	706366.4443	4985.0000
2485811.1930	706398.3347	5003.0000
2485814.8670	706401.0703	5004.0000
2485818.9830	706398.8763	5005.0000
2485823.1070	706400.8167	5006.0000
2485823.6900	706404.9773	5007.0000
2485827.9030	706406.6557	5008.0000
2485831.3830	706404.4663	5009.0000
2485835.3770	706406.5787	5010.0000
2485835.5500	706410.8770	5011.0000
2485839.4130	706413.0097	5012.0000
2485843.1100	706410.8870	5013.0000
2485846.8000	706413.3180	5014.0000
2485850.4870	706411.1570	5015.0000
2485854.3700	706413.1800	5016.0000
2485854.5830	706417.3260	5017.0000
2485858.5700	706419.0800	5018.0000
2485862.3200	706416.7197	5019.0000
2485866.1630	706418.6587	5020.0000
2485869.8270	706416.3900	5021.0000
2485873.5130	706418.5503	5022.0000
2485873.5500	706422.9520	5023.0000
2485876.9830	706425.5007	5024.0000
2485880.3700	706423.6840	5025.0000
2485883.8130	706426.1490	5026.0000
2485887.3570	706424.0050	5027.0000
2485891.0170	706426.0150	5028.0000
2485894.5900	706423.8000	5029.0000
2485898.4070	706425.4630	5030.0000
2485898.6630	706429.3070	5031.0000
2485902.4630	706430.9377	5032.0000
2485902.5970	706434.9980	5033.0000
2485906.5150	706436.7958	5034.0000
2485910.6880	706438.5308	5035.0000
2486027.5030	706487.1063	5063.0000
2486067.3200	706501.7657	5078.0000
2485748.1900	706360.2353	5337.0000
2485800.1700	706385.7900	5351.0000
2485805.0770	706387.8087	5352.0000
2485806.4400	706391.8597	5353.0000
2485811.0800	706393.4733	5354.0000
2485814.7200	706391.3543	5355.0000
2485818.9500	706394.0217	5356.0000
2485822.7970	706391.7167	5357.0000
2485826.9270	706393.6233	5358.0000
2485827.2030	706397.8687	5359.0000
2485831.2670	706399.8400	5360.0000
2485834.9670	706397.5317	5361.0000
2485838.9270	706399.6413	5362.0000
2485839.2200	706404.0620	5363.0000
2485843.0900	706406.2377	5364.0000
2485846.7370	706404.1317	5365.0000
2485850.4430	706406.6200	5366.0000
2485854.0800	706404.4650	5367.0000
2485857.9500	706406.5127	5368.0000
2485858.1970	706410.6907	5369.0000
2485862.1600	706412.4763	5370.0000
2485865.8730	706410.1220	5371.0000
2485869.6970	706412.0967	5372.0000
2485873.3300	706409.8287	5373.0000
2485877.0130	706411.9913	5374.0000
2485877.0670	706416.4197	5375.0000
2485880.4900	706419.0047	5376.0000
2485883.8130	706417.2140	5377.0000
2485887.2370	706419.7493	5378.0000
2485890.7800	706417.6463	5379.0000
2485894.4730	706419.6870	5380.0000
2485898.0130	706417.4717	5381.0000
2485901.8030	706419.1350	5382.0000
2485902.0800	706423.0133	5383.0000
2485905.8600	706424.6723	5384.0000
2485905.9870	706428.7527	5385.0000
2485909.9080	706430.5803	5386.0000
2485914.1050	706432.3443	5387.0000
2486031.6450	706481.7320	5415.0000
2486035.4800	706483.5903	5416.0000
2485748.7430	706354.9557	5689.0000
2485753.0130	706354.3863	5690.0000
2485800.2330	706380.8730	5703.0000
2485804.8430	706379.3877	5704.0000
2485807.8170	706383.2853	5705.0000
2485811.7270	706382.8663	5706.0000
2485814.8500	706386.7617	5707.0000
2485818.9200	706384.7580	5708.0000
2485822.6370	706387.0457	5709.0000
2485826.3830	706384.6013	5710.0000
2485830.7630	706386.4043	5711.0000
2485831.1470	706390.7553	5712.0000
2485835.1230	706392.6923	5713.0000
2485839.0430	706390.7450	5714.0000
2485842.7170	706393.1360	5715.0000
2485842.7570	706397.1930	5716.0000
2485846.6970	706399.5077	5717.0000
2485850.2730	706397.4007	5718.0000
2485853.9500	706399.8697	5719.0000
2485857.4700	706397.6803	5720.0000
2485861.3470	706399.7750	5721.0000
2485861.6970	706404.0120	5722.0000
2485865.6570	706405.8357	5723.0000
2485869.2670	706403.4663	5724.0000
2485873.1170	706405.4847	5725.0000
2485876.6070	706403.1957	5726.0000
2485880.5470	706405.2600	5727.0000
2485880.7400	706409.7117	5728.0000
2485884.1170	706412.3493	5729.0000
2485887.5200	706410.9267	5730.0000
2485890.7600	706413.6883	5731.0000
2485894.2600	706411.5150	5732.0000
2485897.8200	706413.2577	5733.0000
2485901.1930	706410.9697	5734.0000
2485905.0070	706412.7210	5735.0000
2485905.4230	706416.6723	5736.0000
2485909.2170	706418.3810	5737.0000
2485909.3770	706422.5027	5738.0000
2485913.3050	706424.3648	5739.0000
2485917.5270	706426.1578	5740.0000
2486035.7880	706476.3578	5768.0000
2486039.6370	706478.2037	5769.0000
2485754.5330	706349.6177	6043.0000
2485759.3530	706349.3723	6044.0000
2485804.7700	706374.6243	6056.0000
2485808.4700	706372.3510	6057.0000
2485813.2270	706374.3370	6058.0000
2485814.2330	706378.5483	6059.0000
2485818.6000	706380.0487	6060.0000
2485821.9500	706377.5837	6061.0000
2485826.0170	706379.8487	6062.0000
2485829.5130	706377.3893	6063.0000
2485833.8430	706378.8970	6064.0000
2485834.7270	706383.1593	6065.0000
2485839.5670	706383.3910	6066.0000
2485841.0300	706386.6587	6067.0000
2485845.8400	706386.6173	6068.0000
2485846.5500	706390.6290	6069.0000
2485850.1670	706392.5790	6070.0000
2485853.5330	706390.3827	6071.0000
2485857.1600	706393.0150	6072.0000
2485860.5470	706390.8190	6073.0000
2485864.4570	706392.9480	6074.0000
2485864.9470	706397.2387	6075.0000
2485868.9070	706399.1063	6076.0000
2485872.3400	706396.6873	6077.0000
2485876.1900	706398.7583	6078.0000
2485879.4700	706396.3917	6079.0000
2485883.3670	706398.2163	6080.0000
2485884.0270	706402.6473	6081.0000
2485888.2400	706403.5710	6082.0000
2485896.7870	706404.9713	6085.0000
2485900.7230	706406.6497	6086.0000
2485903.8200	706404.3173	6087.0000
2485907.6670	706406.1163	6088.0000
2485908.3830	706410.2000	6089.0000
2485912.3100	706412.0017	6090.0000
2485912.7270	706416.2313	6091.0000
2485916.7030	706418.1478	6092.0000
2486039.8250	706470.9085	6121.0000
2485758.3300	706340.4540	6399.0000
2485761.2400	706344.8047	6400.0000
2485804.0030	706364.1547	6411.0000
2485808.0530	706367.2340	6412.0000
2485812.0730	706364.8453	6413.0000
2485816.2970	706366.7247	6414.0000
2485817.0330	706371.0993	6415.0000
2485821.3900	706372.8457	6416.0000
2485824.9070	706370.2833	6417.0000
2485828.9630	706372.5620	6418.0000
2485832.3330	706370.0700	6419.0000
2485836.6270	706371.6047	6420.0000
2485837.5870	706375.6043	6421.0000
2485842.3370	706375.8737	6422.0000
2485843.4330	706379.3980	6423.0000
2485849.3030	706383.4723	6425.0000
2485853.3800	706385.2877	6426.0000
2485856.6730	706383.5213	6427.0000
2485860.2130	706386.4203	6428.0000
2485863.4500	706384.1157	6429.0000
2485867.1800	706385.9087	6430.0000
2485867.8530	706390.3423	6431.0000
2485871.7770	706392.2140	6432.0000
2485874.9930	706389.7233	6433.0000
2485878.8370	706391.8300	6434.0000
2485881.9270	706389.4050	6435.0000
2485885.8330	706391.2453	6436.0000
2485886.6400	706395.4950	6437.0000
2485890.8170	706396.4733	6438.0000
2485891.7570	706400.1183	6439.0000
2485895.9930	706400.9630	6440.0000
2485899.2030	706398.1970	6441.0000
2485903.0930	706399.8730	6442.0000
2485906.0300	706397.4747	6443.0000
2485909.8300	706399.2863	6444.0000
2485910.7400	706403.4837	6445.0000
2485914.5470	706405.2713	6446.0000
2485915.4000	706409.7057	6447.0000
2485919.4230	706411.6503	6448.0000
2486043.5280	706465.2353	6477.0000
2485759.5500	706335.5123	6758.0000
2485763.6730	706334.9450	6759.0000
2485767.0300	706339.5577	6760.0000
2485807.8430	706357.3230	6771.0000
2485811.5830	706359.7957	6772.0000
2485814.9370	706357.1923	6773.0000
2485819.1070	706359.1800	6774.0000
2485819.9770	706363.6627	6775.0000
2485824.2300	706365.4750	6776.0000
2485827.5830	706362.8467	6777.0000
2485831.6300	706365.1630	6778.0000
2485834.8570	706362.6450	6779.0000
2485839.1100	706364.2040	6780.0000
2485840.1770	706368.2567	6781.0000
2485844.8200	706368.5330	6782.0000
2485846.0200	706372.1503	6783.0000
2485858.1700	706379.2277	6787.0000
2485862.5570	706379.7113	6788.0000
2485865.4230	706377.0117	6789.0000
2485869.4930	706378.7203	6790.0000
2485870.3570	706383.2130	6791.0000
2485874.2470	706385.1560	6792.0000
2485881.1470	706384.7760	6794.0000
2485884.1200	706382.3350	6795.0000
2485888.0100	706384.1997	6796.0000
2485888.9430	706388.4810	6797.0000
2485893.0670	706389.4833	6798.0000
2485894.1330	706393.2260	6799.0000
2485898.2830	706394.1050	6800.0000
2485901.3230	706391.2697	6801.0000
2485905.1800	706392.9633	6802.0000
2485908.0330	706390.5537	6803.0000
2485911.8130	706392.3913	6804.0000
2485912.7600	706396.6127	6805.0000
2485916.5300	706398.4240	6806.0000
2485917.4070	706402.8853	6807.0000
2485921.4200	706404.8580	6808.0000
2486046.9430	706459.3760	6837.0000
2485761.4730	706325.3623	7121.0000
2485764.6070	706329.8960	7122.0000
2485768.9170	706329.3980	7123.0000
2485772.0870	706333.9440	7124.0000
2485810.0600	706349.6660	7135.0000
2485814.1830	706352.0970	7136.0000
2485817.3770	706349.5507	7137.0000
2485821.5770	706351.5860	7138.0000
2485822.5530	706356.1200	7139.0000
2485826.7770	706357.9743	7140.0000
2485830.0070	706355.3283	7141.0000
2485834.0400	706357.6827	7142.0000
2485837.1770	706355.1590	7143.0000
2485841.4030	706356.7503	7144.0000
2485842.5200	706360.8330	7145.0000
2485883.2600	706377.6660	7158.0000
2485886.1770	706375.2293	7159.0000
2485890.0530	706377.1247	7160.0000
2485891.0270	706381.4260	7161.0000
2485895.1230	706382.4543	7162.0000
2485896.2300	706386.2303	7163.0000
2485900.3370	706387.1377	7164.0000
2485903.3200	706384.2977	7165.0000
2485907.1600	706386.0200	7166.0000
2485909.9930	706383.6223	7167.0000
2485913.7630	706385.4903	7168.0000
2485914.7100	706389.7257	7169.0000
2485918.4670	706391.5680	7170.0000
2485919.3400	706396.0450	7171.0000
2485923.3680	706398.0503	7172.0000
2486050.2950	706453.4803	7201.0000
2485768.2530	706320.8010	7489.0000
2485770.5600	706324.9077	7490.0000
2485775.6000	706324.4873	7491.0000
2485812.4130	706341.9997	7502.0000
2485816.5330	706344.4170	7503.0000
2485819.7070	706341.8887	7504.0000
2485823.8870	706343.9640	7505.0000
2485824.9130	706348.5277	7506.0000
2485829.1200	706350.4157	7507.0000
2485832.2830	706347.7733	7508.0000
2485836.3070	706350.1623	7509.0000
2485839.3970	706347.6490	7510.0000
2485843.6030	706349.2740	7511.0000
2485844.7400	706353.3787	7512.0000
2485892.0630	706370.0423	7527.0000
2485893.0400	706374.3603	7528.0000
2485897.1230	706375.4187	7529.0000
2485898.2330	706379.2113	7530.0000
2485902.3230	706380.1473	7531.0000
2485905.2900	706377.3217	7532.0000
2485909.1200	706379.0743	7533.0000
2485911.9470	706376.6930	7534.0000
2485915.7100	706378.5907	7535.0000
2485916.6530	706382.8400	7536.0000
2485920.4000	706384.7130	7537.0000
2485921.2670	706389.2057	7538.0000
2485925.3130	706391.2423	7539.0000
2486053.6480	706447.5845	7568.0000
2485776.3800	706319.3390	7861.0000
2485814.7200	706334.2773	7872.0000
2485818.8300	706336.7287	7873.0000
2485821.9670	706334.2193	7874.0000
2485826.1330	706336.3300	7875.0000
2485827.1770	706340.9147	7876.0000
2485831.3670	706342.8360	7877.0000
2485834.5000	706340.2067	7878.0000
2485838.5070	706342.6307	7879.0000
2485841.5730	706340.1343	7880.0000
2485895.0400	706367.2933	7898.0000
2485904.2970	706373.1573	7901.0000
2485907.2570	706370.3480	7902.0000
2485911.0770	706372.1310	7903.0000
2485913.9000	706369.7650	7904.0000
2485917.6530	706371.6923	7905.0000
2485918.5930	706375.9560	7906.0000
2485922.3330	706377.8587	7907.0000
2485923.1970	706382.3663	7908.0000
2486057.0030	706441.6888	7938.0000
2485777.1670	706308.4210	8234.0000
2485780.5100	706312.5593	8235.0000
2485816.9930	706326.5513	8246.0000
2485821.0800	706329.0397	8247.0000
2485824.2030	706326.5493	8248.0000
2485828.3530	706328.6957	8249.0000
2485829.3970	706333.2967	8250.0000
2485833.5730	706335.2520	8251.0000
2485836.6870	706332.6410	8252.0000
2485840.6800	706335.0993	8253.0000
2485843.7330	706332.6230	8254.0000
2485897.0330	706360.2287	8272.0000
2485906.2670	706366.1687	8275.0000
2485909.2200	706363.3753	8276.0000
2485913.0330	706365.1887	8277.0000
2485915.8500	706362.8380	8278.0000
2485919.5970	706364.7947	8279.0000
2485920.5330	706369.0727	8280.0000
2485924.2630	706371.0050	8281.0000
2485925.1230	706375.5273	8282.0000
2486060.3580	706435.7928	8312.0000
2485777.8170	706299.7930	8610.0000
2485779.5830	706304.0723	8611.0000
2485823.3230	706321.3540	8624.0000
2485826.4330	706318.8857	8625.0000
2485830.5630	706321.0677	8626.0000
2485831.6030	706325.6823	8627.0000
2485835.7600	706327.6723	8628.0000
2485838.8670	706325.0810	8629.0000
2485842.8470	706327.5733	8630.0000
2485845.8930	706325.1177	8631.0000
2485903.0800	706354.3170	8650.0000
2485904.1800	706358.1530	8651.0000
2485908.2370	706359.1817	8652.0000
2485911.1870	706356.4043	8653.0000
2485914.9870	706358.2473	8654.0000
2485917.8000	706355.9117	8655.0000
2485921.5370	706357.8973	8656.0000
2485922.4700	706362.1897	8657.0000
2485926.1930	706364.1513	8658.0000
2485927.0500	706368.6887	8659.0000
2486063.7130	706429.8965	8689.0000
2485780.1800	706291.5343	8990.0000
2485781.2570	706296.0193	8991.0000
2485786.0970	706297.8407	8992.0000
2485825.5570	706313.6770	9004.0000
2485828.6600	706311.2310	9005.0000
2485832.7770	706313.4480	9006.0000
2485833.8030	706318.0760	9007.0000
2485837.9500	706320.0993	9008.0000
2485841.0500	706317.5283	9009.0000
2485845.0130	706320.0543	9010.0000
2485848.0500	706317.6200	9011.0000
2485906.1570	706351.1373	9031.0000
2485910.2070	706352.1960	9032.0000
2485913.1500	706349.4343	9033.0000
2485916.9430	706351.3070	9034.0000
2485919.7500	706348.9867	9035.0000
2485923.4770	706351.0010	9036.0000
2485924.4070	706355.3070	9037.0000
2485928.1200	706357.2977	9038.0000
2485928.9730	706361.8497	9039.0000
2485933.1000	706364.0093	9040.0000
2486067.0680	706424.0008	9069.0000
2485784.1370	706288.0010	9375.0000
2485788.5070	706289.9250	9376.0000
2485827.8000	706306.0093	9388.0000
2485830.9000	706303.5860	9389.0000
2485834.9970	706305.8377	9390.0000
2485836.0130	706310.4780	9391.0000
2485840.1400	706312.5350	9392.0000
2485843.2330	706309.9847	9393.0000
2485847.1800	706312.5437	9394.0000
2485850.2170	706310.1303	9395.0000
2485912.1730	706345.2120	9416.0000
2485915.1130	706342.4660	9417.0000
2485918.8970	706344.3680	9418.0000
2485921.7000	706342.0623	9419.0000
2485925.4170	706344.1050	9420.0000
2485926.3400	706348.4250	9421.0000
2485930.0470	706350.4440	9422.0000
2485930.8970	706355.0107	9423.0000
2485935.0430	706357.2005	9424.0000
2486070.4200	706418.1050	9453.0000
2485790.9700	706281.9523	9766.0000
2485830.0530	706298.3530	9778.0000
2485833.1500	706295.9537	9779.0000
2485837.2300	706298.2393	9780.0000
2485838.2300	706302.8903	9781.0000
2485842.3400	706304.9803	9782.0000
2485845.4330	706302.4513	9783.0000
2485849.3630	706305.0423	9784.0000
2485852.4000	706302.6510	9785.0000
2485914.1400	706338.2297	9806.0000
2485917.0730	706335.4990	9807.0000
2485920.8500	706337.4297	9808.0000
2485923.6470	706335.1390	9809.0000
2485927.3570	706337.2100	9810.0000
2485928.2770	706341.5433	9811.0000
2485931.9730	706343.5907	9812.0000
2485932.8200	706348.1713	9813.0000
2485936.9880	706350.3918	9814.0000
2486073.8100	706412.2303	9843.0000
2485793.4100	706274.0060	10159.0000
2485832.3230	706290.7110	10171.0000
2485835.4230	706288.3360	10172.0000
2485839.4830	706290.6547	10173.0000
2485840.4630	706295.3153	10174.0000
2485844.5570	706297.4373	10175.0000
2485847.6500	706294.9303	10176.0000
2485851.5630	706297.5530	10177.0000
2485854.6000	706295.1847	10178.0000
2485922.8000	706330.4930	10201.0000
2485925.5970	706328.2177	10202.0000
2485929.3000	706330.3163	10203.0000
2485930.2130	706334.6627	10204.0000
2485933.9030	706336.7377	10205.0000
2485934.7430	706341.3323	10206.0000
2485938.9380	706343.5855	10207.0000
2486077.4350	706406.5053	10236.0000
2485795.8970	706266.0837	10552.0000
2485799.1970	706263.5570	10553.0000
2485837.7330	706280.7360	10565.0000
2485841.7700	706283.0870	10566.0000
2485842.7230	706287.7550	10567.0000
2485846.7970	706289.9087	10568.0000
2485849.9000	706287.4250	10569.0000
2485853.7900	706290.0783	10570.0000
2485924.7630	706323.5583	10594.0000
2485927.5570	706321.2993	10595.0000
2485931.2430	706323.4257	10596.0000
2485932.1530	706327.7833	10597.0000
2485935.8330	706329.8857	10598.0000
2485936.6700	706334.4937	10599.0000
2485940.8900	706336.7823	10600.0000
2486081.2980	706400.9360	10629.0000
2485798.4330	706258.1893	10949.0000
2485844.1000	706275.5400	10963.0000
2485845.0200	706280.2133	10964.0000
2485849.0770	706282.3977	10965.0000
2485852.1870	706279.9383	10966.0000
2485934.0970	706320.9083	10994.0000
2485937.7670	706323.0360	10995.0000
2485938.5930	706327.6557	10996.0000
2485942.8430	706329.9793	10997.0000
2486085.2050	706395.3938	11026.0000
2485801.0430	706250.3290	11349.0000
2485846.4870	706268.0180	11363.0000
2485847.3670	706272.6937	11364.0000
2485851.3970	706274.9077	11365.0000
2485854.5230	706272.4743	11366.0000
2485858.3630	706275.1853	11367.0000
2485939.7230	706316.1907	11395.0000
2485940.5230	706320.8193	11396.0000
2485944.7980	706323.1760	11397.0000
2486089.1130	706389.8515	11426.0000
2485803.7400	706242.5097	11751.0000
2485848.9500	706260.5280	11765.0000
2485849.7770	706265.2017	11766.0000
2485853.7830	706267.4440	11767.0000
2485856.9370	706265.0390	11768.0000
2485860.7470	706267.7757	11769.0000
2485941.7770	706309.4003	11797.0000
2485942.5000	706313.9940	11798.0000
2485946.7950	706316.3858	11799.0000
2486093.0180	706384.3095	11828.0000
2485806.5430	706234.7387	12158.0000
2485851.5130	706253.0787	12172.0000
2485852.2770	706257.7453	12173.0000
2485856.2570	706260.0140	12174.0000
2485859.4400	706257.6410	12175.0000
2485863.2100	706260.4013	12176.0000
2485866.3330	706258.1697	12177.0000
2485943.9000	706302.5923	12204.0000
2485944.5800	706307.2293	12205.0000
2485948.8730	706309.6200	12206.0000
2486096.9250	706378.7678	12235.0000
2485809.4600	706227.0233	12568.0000
2485854.2000	706245.6803	12582.0000
2485854.8870	706250.3343	12583.0000
2485858.8330	706252.6280	12584.0000
2485862.0600	706250.2913	12585.0000
2485945.9670	706295.7567	12614.0000
2485946.6830	706300.4033	12615.0000
2486101.0130	706373.3723	12645.0000
2485812.5070	706219.3707	12980.0000
2485857.0200	706238.3417	12994.0000
2485857.6270	706242.9787	12995.0000
2485861.5400	706245.2960	12996.0000
2485948.0070	706288.9417	13026.0000
2485948.7330	706293.6190	13027.0000
2486105.4180	706368.2338	13057.0000
2486109.9700	706363.2135	13058.0000
2485815.6870	706211.7853	13394.0000
2485860.5070	706235.6863	13409.0000
2485864.3900	706238.0270	13410.0000
2485867.7270	706235.7740	13411.0000
2485874.6500	706236.4840	13413.0000
2485950.1200	706282.1587	13440.0000
2485950.8130	706286.8140	13441.0000
2486114.5300	706358.2008	13471.0000
2485819.0000	706204.2710	13814.0000
2485863.5430	706228.4630	13829.0000
2485867.3970	706230.8267	13830.0000
2485870.7870	706228.6187	13831.0000
2485874.3930	706231.4567	13832.0000
2485877.7230	706229.3927	13833.0000
2485881.6170	706231.4990	13834.0000
2485952.9370	706280.0613	13861.0000
2486119.0930	706353.1903	13890.0000
2486123.6650	706348.1830	13893.0000
2485822.4430	706196.8280	14238.0000
2485866.7170	706221.3107	14253.0000
2485870.5430	706223.6973	14254.0000
2485873.9830	706221.5340	14255.0000
2485877.5570	706224.3913	14256.0000
2485880.9370	706222.3717	14257.0000
2485955.4200	706273.3973	14285.0000
2486128.2430	706343.1770	14316.0000
2485821.9000	706187.1413	14663.0000
2485826.0000	706189.4547	14664.0000
2485870.0200	706214.2267	14679.0000
2485873.8200	706216.6370	14680.0000
2485877.3070	706214.5163	14681.0000
2485880.8500	706217.3937	14682.0000
