x	y	cell
2499567.28  729483.40       1355
2499610.74  729464.47       1361
2499680.22  729434.06       1371
2499690.36  729434.25       1372
2499693.72  729428.14       1373
2499703.75  729428.33       1374
2499707.09  729422.28       1375
2499717.02  729422.47       1376
2499720.33  729416.47       1377
2499730.17  729416.67       1378
2499733.46  729410.72       1379
2499743.20  729410.91       1380
2499746.46  729405.01       1381
2499756.11  729405.20       1382
2499759.36  729399.36       1383
2499768.96  729399.58       1384
2499772.19  729393.79       1385
2499781.66  729394.01       1386
2499784.81  729388.26       1387
2499870.25  729350.69       1401
2499879.03  729350.88       1402
2499882.03  729345.51       1403
2499890.73  729345.71       1404
2499893.71  729340.39       1405
2500036.41  729277.76       1431
2500044.08  729277.94       1432
2500046.72  729273.24       1433
2500054.31  729273.42       1434
2500056.93  729268.76       1435
2500064.46  729268.94       1436
2500067.05  729264.32       1437
2500074.51  729264.50       1438
2500077.08  729259.93       1439
2500151.70  729230.42       1454
2500154.04  729226.19       1455
2500188.16  729214.35       1462
2500190.38  729210.30       1463
2500197.05  729210.43       1464
2500224.67  729194.84       1471
2500230.58  729195.26       1472
2500249.76  729184.52       1477
2500255.40  729184.86       1478
2500257.87  729180.97       1479
2500263.53  729181.30       1480
2500265.96  729177.52       1481
2500271.61  729177.88       1482
2500302.90  729161.51       1491
2500306.53  729159.87       1492
2500333.11  729147.38       1503
2500335.55  729144.05       1504
2500339.88  729143.81       1505
2500455.71  729099.22       1538
2500459.21  729099.29       1539
2500472.76  729090.61       1544
2500476.05  729090.29       1545
2500478.07  729086.90       1546
2500481.36  729086.43       1547
2500483.17  729082.95       1548
2500486.86  729082.88       1549
2500492.93  729079.59       1551
2500527.59  729058.18       1562
2500532.28  729058.20       1563
2500553.78  729046.50       1569
2500592.58  729025.38       1579
2500713.48  728959.60       1605
2500716.63  728953.91       1606
2500724.13  728953.80       1607
2499452.44  729504.57       1777
2499462.50  729499.92       1778
2499534.91  729481.99       1787
2499545.54  729482.60       1788
2499550.09  729475.57       1789
2499560.54  729476.22       1790
2499565.07  729469.26       1791
2499575.33  729469.91       1792
2499594.39  729456.82       1795
2499674.29  729427.33       1806
2499678.57  729420.84       1807
2499687.86  729421.47       1808
2499692.11  729415.03       1809
2499701.30  729415.66       1810
2499705.53  729409.28       1811
2499714.62  729409.91       1812
2499718.81  729403.58       1813
2499727.81  729404.20       1814
2499731.97  729397.93       1815
2499766.69  729387.42       1820
2499770.74  729381.30       1821
2499779.39  729381.92       1822
2499857.17  729344.15       1835
2499865.25  729344.74       1836
2499869.08  729339.03       1837
2499877.08  729339.62       1838
2499880.88  729333.96       1839
2499888.81  729334.54       1840
2499892.58  729328.93       1841
2500021.65  729277.05       1864
2500025.04  729272.01       1865
2500032.08  729272.54       1866
2500035.45  729267.54       1867
2500042.43  729268.07       1868
2500045.76  729263.12       1869
2500052.67  729263.63       1870
2500055.98  729258.73       1871
2500062.83  729259.24       1872
2500066.10  729254.39       1873
2500072.89  729254.89       1874
2500076.13  729250.08       1875
2500159.33  729217.57       1892
2500186.50  729205.88       1898
2500232.47  729183.38       1909
2500240.77  729179.87       1911
2500248.95  729176.46       1913
2500254.65  729176.83       1914
2500257.03  729173.13       1915
2500262.68  729173.49       1916
2500264.97  729169.88       1917
2500306.46  729155.42       1929
2500310.20  729154.61       1930
2500311.22  729151.53       1931
2500314.86  729150.89       1932
2500450.77  729096.62       1976
2500454.43  729096.28       1977
2500456.71  729093.20       1978
2500460.25  729093.21       1979
2500462.53  729090.24       1980
2500466.01  729090.48       1981
2500468.29  729087.56       1982
2500471.71  729087.71       1983
2500473.77  729084.78       1984
2500476.84  729084.29       1985
2500477.96  729080.42       1986
2500480.99  729079.55       1987
2500524.90  729054.53       2001
2500526.81  729050.84       2002
2500531.73  729050.65       2003
2500533.67  729046.89       2004
2500555.13  729034.58       2010
2500585.81  729016.96       2018
2500664.39  728971.83       2036
2500711.85  728948.61       2045
2499446.24  729487.03       2218
2499456.28  729482.81       2219
2499521.47  729472.10       2227
2499530.36  729473.44       2228
2499560.77  729461.02       2232
2499566.83  729453.50       2233
2499575.62  729454.84       2234
2499590.29  729448.72       2236
2499661.17  729418.93       2246
2499666.90  729411.85       2247
2499674.91  729413.13       2248
2499680.59  729406.12       2249
2499688.51  729407.39       2250
2499694.15  729400.44       2251
2499701.98  729401.70       2252
2499707.58  729394.81       2253
2499715.32  729396.06       2254
2499754.59  729379.45       2260
2499760.02  729372.79       2261
2499767.43  729374.01       2262
2499772.82  729367.41       2263
2499847.24  729336.12       2275
2499854.15  729337.29       2276
2499859.25  729331.06       2277
2499866.10  729332.22       2278
2499871.16  729326.06       2279
2499877.94  729327.21       2280
2499882.96  729321.10       2281
2499889.67  729322.24       2282
2500016.49  729264.95       2305
2500022.48  729265.99       2306
2500026.97  729260.54       2307
2500032.91  729261.57       2308
2500037.36  729256.18       2309
2500043.24  729257.20       2310
2500047.65  729251.86       2311
2500053.48  729252.87       2312
2500159.91  729207.95       2334
2500225.11  729177.88       2349
2500233.45  729174.49       2351
2500238.35  729175.29       2352
2500241.67  729171.19       2353
2500246.52  729171.98       2354
2500249.77  729167.97       2355
2500254.57  729168.75       2356
2500257.73  729164.84       2357
2500262.48  729165.61       2358
2500451.78  729090.58       2420
2500455.42  729090.30       2421
2500457.71  729087.16       2422
2500461.29  729087.08       2423
2500463.59  729084.05       2424
2500467.12  729084.29       2425
2500469.47  729081.26       2426
2500472.71  729081.60       2427
2500475.32  729078.74       2428
2500510.53  729055.32       2441
2500512.07  729051.89       2442
2500530.28  729043.54       2447
2500531.84  729039.94       2448
2500581.69  729013.25       2461
2500643.82  728973.00       2476
2500650.51  728972.64       2477
2500652.98  728967.55       2478
2500659.84  728967.14       2479
2500662.35  728961.96       2480
2500741.23  728919.15       2495
2499450.32  729465.34       2667
2499458.13  729471.56       2668
2499517.67  729462.64       2675
2499539.87  729448.76       2678
2499564.18  729444.54       2681
2499593.77  729432.54       2685
2499599.92  729425.15       2686
2499608.29  729426.61       2687
2499656.80  729402.02       2694
2499664.74  729403.44       2695
2499670.64  729396.37       2696
2499678.48  729397.77       2697
2499684.34  729390.77       2698
2499692.09  729392.16       2699
2499697.89  729385.21       2700
2499705.56  729386.60       2701
2499711.32  729379.71       2702
2499745.19  729370.21       2707
2499750.82  729363.50       2708
2499758.15  729364.85       2709
2499763.73  729358.20       2710
2499801.76  729342.57       2716
2499845.58  729328.63       2723
2499850.85  729322.38       2724
2499857.62  729323.64       2725
2499862.85  729317.44       2726
2499869.55  729318.70       2727
2499874.73  729312.55       2728
2499881.37  729313.80       2729
2499886.51  729307.71       2730
2500009.17  729257.26       2752
2500015.10  729258.39       2753
2500019.72  729252.93       2754
2500025.60  729254.04       2755
2500030.17  729248.63       2756
2500036.00  729249.74       2757
2500040.52  729244.38       2758
2500046.30  729245.48       2759
2500050.78  729240.17       2760
2500162.45  729197.62       2783
2500166.34  729192.97       2784
2500240.15  729166.33       2801
2500243.44  729162.37       2802
2500248.21  729163.22       2803
2500251.42  729159.35       2804
2500256.14  729160.20       2805
2500452.78  729084.55       2871
2500456.40  729084.32       2872
2500458.71  729081.12       2873
2500462.33  729080.93       2874
2500464.64  729077.85       2875
2500468.25  729077.93       2876
2500502.85  729053.12       2889
2500522.63  729037.46       2896
2500527.95  729036.90       2897
2500529.25  729033.35       2898
2500556.02  729019.73       2905
2500578.59  729005.89       2911
2500602.60  728991.19       2917
2500604.01  728987.06       2918
2500634.54  728967.97       2925
2500640.36  728967.95       2926
2500643.47  728962.45       2927
2500649.41  728962.42       2928
2500652.58  728956.80       2929
2500658.66  728956.75       2930
2500687.48  728939.11       2936
2500721.88  728913.51       2943
2500733.13  728906.52       2945
2500740.08  728906.87       2946
2499444.34  729447.78       3123
2499537.12  729439.81       3134
2499557.91  729426.78       3137
2499567.35  729428.24       3138
2499572.98  729421.05       3139
2499582.26  729422.37       3140
2499587.84  729415.25       3141
2499654.16  729393.74       3150
2499659.52  729386.94       3151
2499668.06  729388.16       3152
2499673.37  729381.41       3153
2499681.80  729382.62       3154
2499687.06  729375.93       3155
2499695.41  729377.13       3156
2499700.63  729370.51       3157
2499708.88  729371.70       3158
2499714.06  729365.13       3159
2499735.42  729360.98       3162
2499740.51  729354.53       3163
2499748.50  729355.70       3164
2499753.55  729349.30       3165
2499791.92  729333.89       3171
2499799.58  729335.02       3172
2499841.42  729314.00       3179
2499848.79  729315.09       3180
2499853.51  729309.14       3181
2499860.80  729310.22       3182
2499865.48  729304.32       3183
2499872.71  729305.39       3184
2499877.35  729299.55       3185
2499884.51  729300.61       3186
2500000.89  729249.88       3207
2500007.37  729250.85       3208
2500011.51  729245.62       3209
2500017.93  729246.57       3210
2500022.02  729241.40       3211
2500028.39  729242.34       3212
2500032.44  729237.22       3213
2500038.75  729238.16       3214
2500042.76  729233.08       3215
2500049.02  729234.01       3216
2500052.98  729228.99       3217
2500127.63  729202.34       3232
2500140.56  729194.04       3235
2500146.30  729194.87       3236
2500167.97  729183.23       3241
2500194.44  729172.90       3247
2500199.90  729173.66       3248
2500219.91  729163.14       3253
2500225.22  729163.88       3254
2500228.17  729160.04       3255
2500236.29  729157.03       3257
2500241.50  729157.77       3258
2500259.86  729148.61       3263
2500272.05  729144.20       3266
2500287.68  729139.23       3271
2500291.78  729138.98       3272
2500292.51  729135.04       3273
2500295.82  729133.47       3274
2500298.72  729135.81       3275
2500301.97  729133.81       3276
2500317.95  729125.31       3283
2500321.53  729124.61       3284
2500330.48  729116.98       3288
2500331.11  729113.39       3289
2500335.18  729112.82       3290
2500335.93  729109.48       3291
2500340.33  729109.09       3292
2500341.14  729105.63       3293
2500364.34  729090.52       3300
2500368.40  729091.04       3301
2500371.34  729087.03       3302
2500375.23  729087.46       3303
2500452.48  729075.49       3329
2500453.77  729078.55       3330
2500465.66  729071.65       3334
2500518.84  729034.27       3353
2500520.03  729030.54       3354
2500525.13  729030.19       3355
2500569.04  728999.57       3368
2500592.16  728984.68       3374
2500598.70  728983.80       3375
2500600.05  728979.51       3376
2500616.06  728969.18       3380
2500622.38  728968.64       3381
2500639.84  728957.53       3385
2500648.82  728951.81       3387
2500717.25  728908.12       3401
2500725.02  728898.31       3403
2500731.18  728899.21       3404
2500736.00  728892.11       3405
2499438.30  729430.15       3585
2499446.27  729436.68       3586
2499519.88  729420.62       3595
2499542.75  729417.18       3598
2499553.57  729418.31       3599
2499558.69  729411.40       3600
2499583.72  729407.02       3603
2499598.50  729401.35       3605
2499646.76  729378.11       3612
2499655.90  729379.14       3613
2499660.79  729372.58       3614
2499669.73  729373.63       3615
2499674.58  729367.13       3616
2499683.49  729368.22       3617
2499688.31  729361.78       3618
2499697.11  729362.87       3619
2499701.89  729356.49       3620
2499710.59  729357.56       3621
2499715.34  729351.24       3622
2499723.94  729352.30       3623
2499728.65  729346.04       3624
2499737.15  729347.09       3625
2499741.82  729340.88       3626
2499750.24  729341.92       3627
2499780.58  729325.69       3632
2499788.74  729326.71       3633
2499793.25  729320.72       3634
2499838.38  729307.06       3641
2499842.75  729301.29       3642
2499850.50  729302.26       3643
2499854.83  729296.54       3644
2499862.51  729297.51       3645
2499866.80  729291.84       3646
2499874.41  729292.80       3647
2499878.66  729287.18       3648
2500008.85  729239.59       3671
2500012.63  729234.58       3672
2500019.38  729235.43       3673
2500119.25  729196.15       3693
2500150.43  729180.99       3700
2500156.40  729181.72       3701
2500168.49  729174.09       3704
2500191.88  729168.12       3709
2500194.76  729164.19       3710
2500200.47  729164.88       3711
2500211.70  729157.93       3714
2500217.31  729158.61       3715
2500219.99  729154.92       3716
2500225.54  729155.61       3717
2500228.16  729152.01       3718
2500233.65  729152.70       3719
2500257.23  729144.24       3725
2500259.70  729141.13       3726
2500273.56  729139.58       3730
2500278.17  729138.71       3731
2500279.25  729134.90       3732
2500283.08  729133.41       3733
2500286.21  729135.24       3734
2500289.50  729132.81       3735
2500289.87  729128.91       3736
2500293.38  729127.15       3737
2500296.31  729129.47       3738
2500299.60  729127.66       3739
2500302.35  729129.65       3740
2500305.51  729127.71       3741
2500311.85  729124.37       3744
2500315.12  729123.01       3745
2500332.43  729106.46       3753
2500333.13  729103.10       3754
2500337.44  729102.66       3755
2500338.13  729099.31       3756
2500342.69  729098.37       3757
2500359.60  729085.23       3763
2500363.38  729085.81       3764
2500366.51  729081.80       3765
2500370.40  729082.50       3766
2500373.59  729078.62       3767
2500377.47  729079.33       3768
2500454.75  729072.56       3795
2500467.68  729059.24       3801
2500516.07  729026.37       3818
2500517.66  729022.71       3819
2500523.05  729023.22       3820
2500557.48  729001.04       3830
2500564.74  728996.24       3832
2500581.39  728982.01       3837
2500587.43  728981.23       3838
2500589.12  728976.84       3839
2500595.20  728976.00       3840
2500596.88  728971.53       3841
2500603.22  728970.61       3842
2500605.03  728966.10       3843
2500613.26  728960.71       3845
2500714.13  728892.78       3867
2500721.93  728891.99       3868
2500732.41  728885.70       3870
2499432.23  729412.45       4055
2499440.27  729419.12       4056
2499512.09  729405.51       4065
2499520.95  729411.56       4066
2499528.93  729406.90       4067
2499538.21  729408.92       4068
2499544.45  729401.05       4069
2499554.10  729402.39       4070
2499560.06  729395.30       4071
2499605.60  729379.36       4077
2499642.87  729370.82       4082
2499647.50  729364.26       4083
2499656.28  729364.99       4084
2499660.76  729358.58       4085
2499670.12  729359.67       4086
2499674.64  729353.38       4087
2499683.92  729354.40       4088
2499688.40  729348.16       4089
2499697.57  729349.17       4090
2499702.02  729342.99       4091
2499711.08  729343.99       4092
2499715.49  729337.86       4093
2499724.45  729338.85       4094
2499728.82  729332.78       4095
2499737.69  729333.76       4096
2499776.61  729318.76       4102
2499780.83  729312.90       4103
2499789.32  729313.85       4104
2499838.99  729294.66       4112
2499843.04  729289.07       4113
2499851.12  729289.97       4114
2499855.13  729284.43       4115
2499863.13  729285.33       4116
2499867.10  729279.84       4117
2499875.03  729280.73       4118
2499878.96  729275.29       4119
2500002.25  729228.04       4141
2500009.34  729228.84       4142
2500012.83  729224.00       4143
2500113.07  729185.93       4163
2500151.54  729171.57       4171
2500157.08  729172.47       4172
2500169.47  729164.95       4175
2500209.19  729153.38       4184
2500212.27  729149.61       4185
2500217.47  729150.47       4186
2500220.47  729146.79       4187
2500225.61  729147.65       4188
2500236.44  729141.40       4191
2500249.16  729139.64       4194
2500250.87  729135.67       4195
2500255.35  729134.54       4196
2500258.83  729136.92       4197
2500275.79  729131.33       4202
2500277.00  729127.70       4203
2500280.81  729126.62       4204
2500283.44  729128.76       4205
2500286.94  729126.68       4206
2500287.50  729122.55       4207
2500290.95  729120.93       4208
2500293.89  729123.30       4209
2500297.23  729121.58       4210
2500300.00  729123.61       4211
2500303.19  729121.81       4212
2500305.95  729123.92       4213
2500309.14  729122.32       4214
2500309.62  729118.73       4215
2500325.89  729100.97       4223
2500329.71  729100.17       4224
2500330.38  729096.79       4225
2500334.48  729096.37       4226
2500335.11  729092.98       4227
2500354.20  729081.11       4234
2500358.02  729081.08       4235
2500359.27  729077.65       4236
2500362.58  729076.11       4237
2500365.97  729077.28       4238
2500369.19  729073.53       4239
2500372.91  729074.18       4240
2500375.99  729070.53       4241
2500379.88  729071.31       4242
2500455.74  729066.58       4268
2500456.72  729060.61       4269
2500468.68  729053.03       4273
2500494.62  729031.06       4283
2500506.72  729020.63       4288
2500508.89  729017.27       4289
2500513.22  729016.01       4290
2500516.48  729018.11       4291
2500521.25  729016.25       4292
2500577.50  728978.20       4308
2500579.51  728973.58       4309
2500585.10  728972.99       4310
2500587.12  728968.29       4311
2500592.83  728967.67       4312
2500594.87  728962.90       4313
2500600.73  728962.24       4314
2500602.80  728957.40       4315
2500729.40  728874.44       4342
2499426.12  729394.69       4532
2499434.23  729401.49       4533
2499524.61  729397.42       4544
2499528.95  729391.29       4545
2499539.51  729392.89       4546
2499542.57  729384.35       4547
2499551.12  729381.14       4548
2499558.65  729385.80       4549
2499669.88  729346.04       4564
2499674.50  729339.78       4565
2499683.73  729340.89       4566
2499688.32  729334.69       4567
2499697.42  729335.78       4568
2499701.97  729329.64       4569
2499710.97  729330.72       4570
2499715.47  729324.63       4571
2499724.37  729325.70       4572
2499728.83  729319.67       4573
2499768.10  729305.05       4579
2499776.60  729306.08       4580
2499780.92  729300.26       4581
2499830.98  729281.56       4589
2499839.05  729282.55       4590
2499843.19  729277.00       4591
2499851.18  729277.97       4592
2499855.28  729272.47       4593
2499863.20  729273.44       4594
2499867.25  729267.99       4595
2499875.10  729268.95       4596
2500009.33  729218.37       4620
2500012.88  729213.58       4621
2500109.74  729180.91       4640
2500112.82  729176.70       4641
2500119.44  729177.15       4642
2500168.45  729159.55       4653
2500206.87  729143.46       4662
2500211.09  729144.70       4663
2500215.06  729140.76       4664
2500219.25  729141.99       4665
2500223.10  729138.16       4666
2500238.23  729132.98       4670
2500242.26  729134.06       4671
2500247.64  729127.93       4673
2500253.12  729126.98       4674
2500256.43  729129.82       4675
2500265.79  729122.26       4678
2500275.53  729123.67       4681
2500278.51  729120.40       4682
2500281.38  729122.21       4683
2500284.57  729120.21       4684
2500285.06  729116.17       4685
2500288.55  729114.71       4686
2500291.50  729117.13       4687
2500294.87  729115.55       4688
2500297.65  729117.62       4689
2500300.89  729115.94       4690
2500303.66  729118.10       4691
2500306.89  729116.62       4692
2500310.64  729111.72       4694
2500322.83  729098.50       4700
2500323.35  729094.86       4701
2500327.08  729093.95       4702
2500327.70  729090.56       4703
2500331.63  729090.00       4704
2500351.82  729077.86       4712
2500352.59  729074.35       4713
2500356.23  729074.18       4714
2500357.88  729071.26       4715
2500361.95  729072.03       4716
2500364.29  729069.00       4717
2500368.14  729069.34       4718
2500370.65  729065.84       4719
2500374.77  729066.39       4720
2500377.35  729063.09       4721
2500381.65  729063.79       4722
2500457.69  729054.64       4748
2500475.67  729043.06       4754
2500492.98  729027.98       4761
2500502.00  729020.21       4764
2500500.30  729016.74       4765
2500502.65  729013.13       4766
2500506.53  729013.24       4767
2500508.88  729009.89       4768
2500513.05  729011.11       4769
2500515.65  729008.33       4770
2500520.22  729009.09       4771
2500522.62  729005.67       4772
2500578.39  728964.58       4789
2500583.71  728964.07       4790
2500585.89  728959.18       4791
2500591.35  728958.63       4792
2500593.55  728953.67       4793
2500599.14  728953.09       4794
2500601.35  728948.05       4795
2500607.09  728947.44       4796
2500718.19  728864.47       4821
2499420.02  729376.86       5015
2499428.17  729383.80       5016
2499491.69  729374.17       5024
2499501.83  729372.62       5025
2499535.09  729377.18       5029
2499642.65  729342.57       5044
2499649.46  729335.18       5045
2499657.32  729336.92       5046
2499663.67  729330.08       5047
2499671.43  729331.84       5048
2499677.65  729325.07       5049
2499685.30  729326.82       5050
2499691.45  729320.12       5051
2499699.01  729321.84       5052
2499705.10  729315.20       5053
2499712.56  729316.91       5054
2499718.60  729310.33       5055
2499725.97  729312.02       5056
2499758.24  729295.98       5061
2499765.37  729297.61       5062
2499771.18  729291.28       5063
2499778.23  729292.90       5064
2499828.42  729274.47       5072
2499833.97  729268.42       5073
2499840.66  729269.96       5074
2499846.15  729263.98       5075
2499852.77  729265.51       5076
2499858.22  729259.58       5077
2499864.78  729261.09       5078
2499870.17  729255.21       5079
2500010.63  729207.52       5104
2500105.23  729170.11       5123
2500110.53  729171.34       5124
2500132.64  729160.47       5129
2500137.15  729161.93       5130
2500168.45  729148.15       5137
2500198.39  729140.93       5144
2500202.44  729136.96       5145
2500206.66  729138.24       5146
2500210.62  729134.38       5147
2500214.80  729135.66       5148
2500218.70  729131.91       5149
2500222.81  729133.18       5150
2500226.73  729129.55       5151
2500235.76  729124.90       5154
2500239.68  729123.19       5155
2500246.67  729120.59       5157
2500266.38  729117.85       5163
2500282.10  729113.85       5168
2500282.61  729109.94       5169
2500286.15  729108.55       5170
2500289.13  729111.00       5171
2500292.52  729109.53       5172
2500295.32  729111.66       5173
2500298.58  729110.09       5174
2500301.37  729112.30       5175
2500320.83  729088.83       5185
2500324.46  729087.82       5186
2500341.87  729070.51       5194
2500345.31  729072.74       5195
2500349.22  729071.47       5196
2500349.52  729067.92       5197
2500353.14  729066.81       5198
2500356.80  729068.29       5199
2500359.38  729065.39       5200
2500362.79  729065.32       5201
2500364.88  729061.80       5202
2500368.88  729061.98       5203
2500371.18  729058.69       5204
2500375.52  729059.26       5205
2500377.98  729056.12       5206
2500382.33  729056.71       5207
2500458.67  729048.68       5234
2500476.52  729036.66       5240
2500496.20  729017.19       5248
2500494.53  729014.24       5249
2500496.86  729010.26       5250
2500500.89  729009.60       5251
2500503.18  729005.94       5252
2500507.30  729006.12       5253
2500509.60  729002.80       5254
2500513.78  729003.79       5255
2500516.02  729000.83       5256
2500520.29  729001.95       5257
2500522.63  728998.76       5258
2500575.50  728960.13       5275
2500577.80  728955.12       5276
2500582.88  728954.68       5277
2500585.20  728949.60       5278
2500590.41  728949.12       5279
2500592.75  728943.96       5280
2500650.07  728901.34       5294
2500656.44  728900.61       5295
2500658.93  728894.78       5296
2500665.45  728894.02       5297
2500674.63  728887.31       5299
2500683.99  728880.47       5301
2500693.53  728873.51       5303
2500703.25  728866.43       5305
2500713.16  728859.21       5307
2499414.10  729358.91       5505
2499422.20  729366.01       5506
2499486.35  729357.44       5514
2499496.60  729355.98       5515
2499504.13  729363.33       5516
2499513.58  729359.92       5517
2499520.54  729365.63       5518
2499529.59  729361.45       5519
2499531.93  729351.86       5520
2499542.02  729348.84       5521
2499548.31  729355.44       5522
2499638.87  729325.03       5534
2499647.41  729326.71       5535
2499653.20  729320.05       5536
2499661.60  729321.68       5537
2499667.31  729315.12       5538
2499675.61  729316.76       5539
2499681.27  729310.26       5540
2499689.46  729311.88       5541
2499695.07  729305.45       5542
2499703.15  729307.05       5543
2499708.72  729300.67       5544
2499716.70  729302.25       5545
2499743.34  729292.79       5549
2499748.76  729286.59       5550
2499756.45  729288.12       5551
2499761.83  729281.98       5552
2499769.43  729283.50       5553
2499774.76  729277.41       5554
2499825.16  729259.55       5562
2499832.35  729261.00       5563
2499837.44  729255.19       5564
2499844.55  729256.62       5565
2499849.60  729250.87       5566
2499856.64  729252.29       5567
2499861.64  729246.59       5568
2499868.61  729248.00       5569
2499953.80  729213.90       5584
2500003.38  729199.81       5593
2500007.77  729194.82       5594
2500170.99  729138.91       5628
2500201.41  729132.01       5635
2500204.56  729128.45       5636
2500209.55  729129.53       5637
2500212.61  729126.08       5638
2500217.57  729127.18       5639
2500220.32  729123.84       5640
2500231.32  729121.61       5643
2500231.47  729117.28       5644
2500235.23  729115.57       5645
2500239.00  729118.19       5646
2500243.16  729117.03       5647
2500244.17  729113.53       5648
2500267.18  729108.80       5655
2500290.16  729103.55       5663
2500292.98  729105.71       5664
2500296.28  729104.25       5665
2500299.09  729106.50       5666
2500317.85  729086.53       5675
2500318.23  729082.90       5676
2500334.81  729065.82       5684
2500338.50  729064.48       5685
2500342.01  729066.66       5686
2500345.75  729065.34       5687
2500345.98  729061.83       5688
2500350.05  729060.92       5689
2500353.44  729063.33       5690
2500357.27  729062.52       5691
2500358.36  729059.16       5692
2500362.56  729058.51       5693
2500364.57  729054.79       5694
2500369.19  729054.79       5695
2500371.60  729051.84       5696
2500376.04  729052.61       5697
2500378.14  729049.53       5698
2500382.51  729049.59       5699
2500384.15  729045.74       5700
2500459.57  729042.71       5726
2500484.27  729019.71       5736
2500488.18  729018.99       5737
2500490.52  729015.20       5738
2500488.89  729012.30       5739
2500491.15  729008.44       5740
2500495.12  729007.36       5741
2500497.36  729003.30       5742
2500501.40  729002.54       5743
2500503.61  728998.82       5744
2500507.69  728998.89       5745
2500509.88  728995.48       5746
2500514.03  728996.43       5747
2500637.62  728902.86       5783
2499397.85  729343.26       6000
2499408.95  729340.73       6001
2499481.36  729340.59       6010
2499491.80  729339.33       6011
2499499.24  729346.73       6012
2499508.88  729343.40       6013
2499515.69  729349.25       6014
2499524.98  729345.36       6015
2499527.46  729335.68       6016
2499536.87  729332.81       6017
2499544.47  729339.47       6018
2499553.99  729335.27       6019
2499562.53  729339.09       6020
2499572.59  729331.94       6021
2499580.82  729334.93       6022
2499639.13  729311.05       6030
2499649.04  729312.26       6031
2499653.37  729306.18       6032
2499663.24  729307.41       6033
2499667.54  729301.42       6034
2499677.28  729302.63       6035
2499681.55  729296.69       6036
2499691.16  729297.89       6037
2499695.40  729292.01       6038
2499704.88  729293.19       6039
2499731.86  729283.90       6043
2499736.01  729278.17       6044
2499745.13  729279.31       6045
2499749.25  729273.64       6046
2499758.25  729274.77       6047
2499762.34  729269.15       6048
2499771.24  729270.27       6049
2499775.30  729264.70       6050
2499788.12  729260.29       6052
2499809.39  729257.01       6055
2499821.85  729252.67       6057
2499825.78  729247.30       6058
2499834.18  729248.37       6059
2499838.09  729243.05       6060
2499846.39  729244.12       6061
2499850.27  729238.84       6062
2499858.48  729239.90       6063
2499862.40  729234.67       6064
2499870.51  729235.67       6065
2499874.66  729230.12       6066
2499945.04  729206.16       6078
2499951.74  729207.43       6079
2499999.43  729187.46       6088
2500005.81  729188.68       6089
2500009.98  729183.85       6090
2500096.25  729157.77       6107
2500100.00  729153.46       6108
2500172.39  729130.26       6124
2500205.68  729120.40       6132
2500210.70  729121.55       6133
2500213.64  729118.10       6134
2500218.29  729119.29       6135
2500220.85  729115.91       6136
2500227.50  729114.69       6138
2500231.05  729108.56       6140
2500235.10  729110.92       6141
