"cell","mean_prob"
2,0.537831406624839
15,0.561570040473267
37,0.549105577712006
43,0.545920553176651
45,0.55513913298762
67,0.561759425190733
72,0.552689728800803
87,0.555213537750425
98,0.54203756703239
119,0.587917838736383
132,0.555682708885047
133,0.534517943780407
134,0.536490527541591
145,0.587060980106421
148,0.549101092246506
156,0.588701977921066
175,0.519744665889923
181,0.533685555735021
186,0.557075797269794
190,0.590561391364072
191,0.553007966446151
215,0.58960074166624
217,0.588702105448549
218,0.587913710328723
225,0.565071066391259
239,0.548892292805698
246,0.566585052595938
249,0.552082379763228
270,0.561066253497329
275,0.51993489104371
307,0.553972179098388
308,0.588906825398451
311,0.548809787044836
318,0.531756986014377
324,0.555261989934712
332,0.538656132609914
344,0.588753153894778
366,0.546545922389198
368,0.554997996468394
370,0.557690412486898
371,0.531270046404926
374,0.551947356148931
376,0.556717407209336
383,0.586852680498708
397,0.539075879429404
412,0.537289551505889
425,0.520218233403145
428,0.59071475078164
433,0.544731519517074
436,0.566338271506014
449,0.528082256893193
454,0.550114845254318
459,0.538692874087193
461,0.520250276663224
463,0.562127246523165
489,0.557725808688319
490,0.588310008085298
518,0.538046692630804
521,0.539300457013254
524,0.588887928952422
548,0.552764345542764
549,0.546297732558157
556,0.556340512310257
560,0.542822986055601
561,0.544463890111443
565,0.552733380514514
572,0.512666776637114
575,0.54282506399381
595,0.51917152168665
596,0.555904615156573
617,0.549314017300407
625,0.53386409643865
645,0.542928840656157
650,0.548995676680788
653,0.533496154956363
656,0.569422962627283
660,0.550024986218466
661,0.552055922893768
662,0.588882792464333
666,0.590040797234127
677,0.589673398143993
686,0.555220114649014
689,0.588834758761608
733,0.524503758573943
736,0.569968777606225
739,0.557405574451066
746,0.537986622132945
750,0.551191847035002
752,0.553342516471646
754,0.54781376949458
755,0.570212621804111
758,0.588484140369597
763,0.560042969805868
782,0.548627544205211
783,0.544618647593748
786,0.529650086490791
801,0.589565341067547
804,0.406904278587095
826,0.540401919794506
827,0.53958424612674
830,0.546339343780731
833,0.5368309737182
847,0.587544522569235
848,0.590326412993759
849,0.588689029185138
850,0.567625803436281
852,0.571114556928549
857,0.566015537825256
858,0.555595147245118
877,0.524558882831124
878,0.568433900446378
879,0.520367336740281
895,0.536041004846296
899,0.533997290880667
917,0.566193590515908
919,0.566525391996185
928,0.535535575309195
938,0.536162983894148
941,0.508108508993119
942,0.556271787990377
943,0.556394630175696
944,0.523195940013109
952,0.555360226811023
960,0.529970119883043
961,0.554433274605757
962,0.58874880388662
963,0.536909228175458
967,0.54296667111243
968,0.553990769342285
969,0.588567361099277
971,0.552539310230787
985,0.556995448263589
990,0.549519299679365
1013,0.589428827168425
1014,0.522878225210594
1016,0.589496412917569
1022,0.543488341060845
1023,0.562168824440244
1031,0.587233622220819
1034,0.590334539653692
1044,0.589866811712107
1047,0.572139137757601
1053,0.538636943716186
1054,0.522570305820272
1059,0.561815128460941
1062,0.51943210377836
1079,0.54153590965454
1082,0.589623734388181
1105,0.548779799661361
1108,0.588040334188789
1110,0.534807306483593
1126,0.562424355839668
1144,0.542963736299641
1169,0.552707950819952
1185,0.54150753939827
1202,0.560066834923735
1203,0.553425203517807
1204,0.55506188340224
1207,0.526719380029379
1214,0.505194439465114
1218,0.561152217993068
1229,0.555007881664802
1266,0.589773943256822
1289,0.52245627587023
1293,0.538382862455248
1295,0.535183584391496
1297,0.538719099693105
1298,0.557083312972525
1301,0.554392938914277
1302,0.520316357272368
1309,0.544016143767052
1310,0.588995368814715
1312,0.516709350075897
1314,0.520754133758344
1324,0.588386546876231
1340,0.587882452637606
1341,0.570178963187556
1384,0.547990410003032
1386,0.547928980484368
1388,0.54798869215501
1392,0.517353734871009
1393,0.569049147460062
1394,0.534295688880882
1397,0.54728306411185
1404,0.55984183621071
1419,0.561552820969511
1434,0.587160745367721
1462,0.533970278192091
1463,0.589102824277834
1468,0.551815935225143
1481,0.566125182988639
1482,0.569140473542335
1484,0.505370188349298
1491,0.541752788712801
1494,0.560606478927652
1514,0.545610133929049
1515,0.525702857570115
1517,0.567886085157926
1530,0.549706144392511
1552,0.538228694715888
1559,0.523522259062912
1565,0.520399144311732
1566,0.55444015756085
1577,0.556431275399406
1578,0.589993511297515
1579,0.590084403560771
1583,0.540358431415249
1584,0.539801142947611
1589,0.552694490566051
1595,0.519364428546201
1599,0.549218732196433
1611,0.555106494206796
1612,0.589823506326475
1618,0.588966349380213
1627,0.560986378415482
1629,0.588624794407641
1656,0.555603021594281
1663,0.587949441803544
1674,0.554160564527232
1676,0.557910799470024
1679,0.589225588691857
1680,0.588635976842897
1681,0.550411061180872
1691,0.555307486555018
1693,0.569746600924095
1695,0.505913085357189
1707,0.551958026400612
1708,0.566117955005352
1714,0.588012093889705
1718,0.588630340698332
1723,0.518129698382658
1724,0.55885649862954
1770,0.536040093783832
1772,0.538899080537268
1776,0.535403449640164
1781,0.512734757279903
1802,0.525518000352288
1803,0.535009897444255
1804,0.589873408490858
1809,0.589606687597099
1810,0.591096855199584
1813,0.534376340871354
1819,0.535606919629227
1824,0.587707011539108
1826,0.589759110513043
1828,0.520965894175516
1846,0.540143572914583
1868,0.569651419475047
1873,0.558658605615445
1876,0.541848910782124
1883,0.555628435053081
1888,0.587169168458054
1893,0.523553103366139
1899,0.565041953277388
1900,0.566605995136813
1901,0.555010097671541
1906,0.555747792122688
1921,0.588655274691543
1922,0.589553244667022
1924,0.586559132711397
1943,0.521870141417612
1963,0.53964651645103
1968,0.58927894761052
1970,0.527761985040733
1971,0.58844172118802
1974,0.553868664162738
1979,0.520380192917038
1981,0.512827503601215
1982,0.527333764229818
1989,0.587727146705092
1995,0.527085078592077
1996,0.561410924778949
1997,0.521305249165098
2004,0.589053521734501
2008,0.50305863091816
2009,0.568896271421296
2016,0.525891620817809
2017,0.587496461531914
2018,0.536068343577899
2019,0.537173466319935
2022,0.524021193176551
2037,0.549807329158741
2059,0.532594516357735
2064,0.537141201471719
2066,0.561941286976327
2071,0.557149264488187
2077,0.541990543201595
2084,0.555688910024004
2090,0.552307282827061
2091,0.533278359330175
2098,0.588536946277982
2102,0.587980983803685
2103,0.549319579780119
2104,0.587758696193226
2110,0.588617134065232
2111,0.589726871201559
2114,0.588323037860665
2117,0.558894092240965
2133,0.569204299596297
2153,0.549866843950694
2154,0.535737642661927
2156,0.511681351561574
2161,0.560159662186441
2163,0.568114261401153
2169,0.557904135827534
2174,0.56082981532571
2181,0.556375971374213
2186,0.567183723822555
2187,0.523380030920476
2188,0.589756171161293
2198,0.556317338207104
2199,0.543341023694788
2205,0.526054712469949
2210,0.566182660835497
2212,0.588555620364902
2214,0.573565825690119
2230,0.536713937406689
2233,0.516768961527772
2251,0.568598061934355
2258,0.55249455011194
2259,0.570304676556127
2260,0.546773603898654
2261,0.552587201182167
2262,0.547654670804208
2263,0.519451560711638
2271,0.588597700378382
2275,0.5660384095619
2283,0.54285924578719
2284,0.542769891232907
2285,0.553869158047626
2295,0.54227189969539
2302,0.571805097265905
2303,0.588996034003355
2308,0.538613493689162
2310,0.543306301011307
2311,0.539381584580492
2315,0.557625114179434
2327,0.556297887178272
2328,0.504752532222248
2337,0.557913636526997
2350,0.53860231356235
2355,0.553005709637602
2366,0.560797512130821
2370,0.508633153071049
