     74	   1000
    179	   1000
    181	   1000
    182	   1000
    184	   1000
    186	   1000
    195	   1000
    252	   1165
    288	   1250
    291	   1250
    300	   1250
    364	   1000
    365	   1000
    367	   1060
    368	   1126
    369	   1145
    370	   1150
    371	   1169
    372	   1171
    373	   1193
    459	   1000
    473	   1000
    479	   1000
    491	   1138
    492	   1065
    519	   1000
    520	   1000
    526	   1250
    532	   1116
    571	   1250
    572	   1000
    573	   1000
    577	   1250
    653	   1000
    655	   1098
    658	   1250
    675	   1000
    676	   1000
    749	   1023
    750	   1000
    765	   1000
    766	   1000
    767	   1000
    769	   1000
    778	   1131
    779	   1039
    803	   1000
    804	   1000
    818	   1093
    852	   1000
    938	   1179
    949	   1218
    950	   1222
    954	   1195
    955	   1214
    956	   1211
    957	   1221
    958	   1220
    959	   1227
    960	   1235
    973	   1000
    974	   1000
    985	   1000
    986	   1000
   1047	   1000
   1060	   1171
   1061	   1096
   1081	   1000
   1082	   1000
   1100	   1175
   1216	   1000
   1217	   1146
   1235	   1232
   1236	   1224
   1239	   1251
   1241	   1234
   1242	   1232
   1243	   1230
   1244	   1234
   1245	   1240
   1253	   1000
   1254	   1000
   1255	   1000
   1256	   1000
   1263	   1000
   1264	   1000
   1265	   1000
   1267	   1000
   1314	   1112
   1321	   1229
   1331	   1177
   1340	   1228
   1341	   1129
   1358	   1114
   1406	   1000
   1443	   1000
   1444	   1000
   1445	   1000
   1446	   1000
   1447	   1000
   1494	   1000
   1496	   1159
   1530	   1225
   1531	   1193
   1533	   1209
   1534	   1152
   1535	   1000
   1536	   1000
   1540	   1000
   1541	   1000
   1542	   1000
   1543	   1000
   1547	   1000
   1548	   1145
   1571	   1000
   1597	   1002
   1600	   1137
   1604	   1234
   1605	   1178
   1613	   1114
   1624	   1072
   1681	   1122
   1682	   1250
   1686	   1000
   1725	   1000
   1726	   1000
   1727	   1000
   1728	   1000
   1775	   1000
   1776	   1140
   1810	   1035
   1811	   1250
   1812	   1250
   1813	   1250
   1814	   1250
   1815	   1212
   1816	   1236
   1817	   1000
   1818	   1000
   1819	   1000
   1820	   1000
