   1874	   1000
   1876	   1013
   1877	   1000
   1883	   1250
   1886	   1000
   1888	   1750
   1893	   1250
   1899	   1250
   1900	   1414
   1901	   1733
   1906	   1804
   1914	   2000
   1921	   1547
   1922	   1645
   1924	   1935
   1943	   1500
   1945	   1000
   1963	   1250
   1968	   1336
   1970	   1250
   1971	   1750
   1972	   1000
   1973	   1000
   1974	   1250
   1979	   1250
   1981	   1250
   1982	   1419
   1987	   1000
   1988	   1000
   1989	   1750
   1995	   1250
   1996	   1298
   1997	   1880
   2004	   1714
   2008	   1106
   2009	   1425
   2016	   1445
   2017	   1391
   2018	   1166
   2019	   1383
   2022	   1500
   2037	   1263
   2038	   2000
   2040	   2000
   2041	   1000
   2047	   2000
   2059	   1250
   2064	   1160
   2066	   1025
   2067	   1000
   2068	   1000
   2069	   1000
   2070	   1000
   2071	   1199
   2077	   1750
   2084	   1750
   2090	   1250
   2091	   1087
   2098	   1500
   2102	   1422
   2103	   1076
   2104	   1633
   2110	   1500
   2111	   1459
   2114	   1505
   2117	   1238
   2132	   2000
   2133	   1232
   2134	   1000
   2135	   1000
   2153	   1750
   2154	   1250
   2156	   1250
   2161	   1137
   2162	   1000
   2163	   1250
   2165	   1000
   2169	   1250
   2174	   1259
   2181	   1135
   2186	   1250
   2187	   1250
   2188	   1862
   2198	   1112
   2199	   1094
   2205	   1500
   2206	   2000
   2207	   2000
   2210	   1640
   2212	   1397
   2214	   1726
   2228	   1000
   2229	   1000
   2230	   1784
   2232	   1000
   2233	   1166
   2251	   1250
   2258	   1079
   2259	   1250
   2260	   1010
   2261	   1032
   2262	   1045
   2263	   1250
   2271	   1750
   2275	   1750
   2283	   1090
   2284	   1100
   2285	   1077
   2295	   1136
   2302	   1750
   2303	   1500
   2308	   1286
   2310	   1110
   2311	   1765
   2315	   1608
   2327	   1500
   2328	   1343
   2330	   2000
   2337	   1058
   2350	   1105
   2355	   1164
   2366	   1252
   2367	   1000
   2370	   1424
   2378	   1250
   2379	   1218
   2380	   1083
   2381	   1698
   2394	   1091
   2395	   1137
   2396	   1053
   2397	   1013
   2406	   1660
   2411	   1636
   2412	   1837
   2414	   1823
   2415	   1895
   2419	   1446
   2421	   1265
   2422	   1788
   2429	   1000
   2430	   1000
   2445	   1250
   2446	   1215
   2452	   1000
   2454	   1152
   2459	   1250
   2465	   1087
   2466	   1366
   2467	   1385
   2474	   1250
   2475	   1023
   2476	   1380
   2477	   1366
   2478	   1911
   2489	   2000
   2491	   1250
   2492	   1137
   2493	   1862
   2497	   1699
   2507	   1500
   2510	   1470
   2520	   1500
   2521	   2000
   2526	   1000
   2544	   1750
   2545	   1062
   2552	   1750
   2555	   1232
   2561	   1250
   2568	   1750
   2570	   1250
   2573	   1250
