"cell","mean_prob"
2,0.569645469432415
15,0.589919894603817
37,0.588203059753436
43,0.560670430238016
45,0.590066305339548
67,0.588053504768089
72,0.559789676971421
87,0.589809674685586
98,0.567706748661229
119,0.576237638802131
132,0.587572875922968
133,0.552059738439508
134,0.557012445383359
145,0.589564826641208
148,0.574122569269285
156,0.590181816220621
175,0.557206869909246
181,0.569500133819937
186,0.565230710775522
190,0.589455848436647
191,0.563326820097571
215,0.573930477134446
217,0.589505092135853
218,0.589326265578
225,0.589261481712137
239,0.588047311525117
246,0.569016915098111
249,0.569334959762713
270,0.556061362516142
275,0.568466203120233
307,0.589572438595439
308,0.578953375663278
311,0.588993455033626
318,0.569683669257016
324,0.574531616864335
332,0.551860077125578
344,0.575399254060794
366,0.554816896163654
368,0.588759515447087
370,0.561568921128928
371,0.554344863992344
374,0.567660914386694
376,0.575429351558558
383,0.588040835771772
397,0.588119795822488
412,0.562779394394958
425,0.569717651687549
428,0.590253654820383
433,0.560664600596874
436,0.587646822241289
449,0.569406225695913
454,0.56138986752928
459,0.550961333165487
461,0.558438276747029
463,0.566486069430545
489,0.561119363405003
490,0.579611404598087
518,0.570061684759462
521,0.589738428356685
524,0.579694973168083
548,0.558169301558967
549,0.559355531974673
556,0.559869858012156
560,0.561896845331865
561,0.589174451226667
565,0.568580726294051
572,0.564044227673163
575,0.548522988299292
595,0.553444965369697
596,0.589454515356266
617,0.565550805272249
625,0.565549436450519
645,0.555095195695246
650,0.569217328147783
653,0.561552622734054
656,0.563103454773806
660,0.564095668936039
661,0.562388911834052
662,0.576203837084756
666,0.575209293794979
677,0.578929978456732
686,0.588421205035034
689,0.589310825705414
733,0.590264663396737
736,0.554402165964566
739,0.541612665676802
746,0.570173453877872
750,0.570950605608505
752,0.555318963817365
754,0.568358370008183
755,0.563023522017573
758,0.575536271285225
763,0.562076069452506
782,0.579458976193042
783,0.561476414278904
786,0.557361263014142
801,0.588507450317978
804,0.562394920007686
826,0.569619467236464
827,0.555992720025527
830,0.560418406353125
833,0.556786863887388
847,0.588979841076387
848,0.587830401865198
849,0.587677261135706
850,0.575402991569881
852,0.575835235464659
857,0.56924794115531
858,0.553082712323496
877,0.568773734475247
878,0.569044378238461
879,0.569496580064773
895,0.56936571558197
899,0.561660415185878
917,0.569374373582503
919,0.569592715750565
928,0.551376223371617
938,0.560022039129604
941,0.589005779581713
942,0.58956794051365
943,0.576784164849461
944,0.588749174990953
952,0.559562629405319
960,0.571894189537981
961,0.587933022852645
962,0.573788357027633
963,0.559198441884823
967,0.559173333095403
968,0.56906518759483
969,0.588168220517313
971,0.562857040095687
985,0.587540186287216
990,0.576922312385532
1013,0.588256179007094
1014,0.55598824673335
1016,0.588972150842444
1022,0.554256486859161
1023,0.588652983307654
1031,0.575227507925925
1034,0.588723519688095
1044,0.580045490562528
1047,0.58932654816414
1053,0.553170285786753
1054,0.587697603372482
1059,0.589205461631233
1062,0.554872043812067
1079,0.573945309537091
1082,0.590059552878208
1105,0.56784072786325
1108,0.578803583323914
1110,0.55111703190646
1126,0.588713668173593
1144,0.560545284375432
1169,0.569951964747568
1185,0.566662815590314
1202,0.588946861793033
1203,0.564394461918709
1204,0.587378310597984
1207,0.561202034100332
1214,0.567445346672447
1218,0.564367239913562
1229,0.576129077424659
1266,0.587858118154648
1289,0.590335389419612
1293,0.579341497608048
1295,0.564408100825859
1297,0.56916589023124
1298,0.558036501857409
1301,0.589025336239766
1302,0.556644219952245
1309,0.562533914154418
1310,0.575666448858862
1312,0.560031105181819
1314,0.563086612658067
1324,0.575070561477708
1340,0.571751239154182
1341,0.569556484029368
1384,0.5697750989604
1386,0.554626872035788
1388,0.555149168979688
1392,0.589198231619939
1393,0.569227660932326
1394,0.56285753737102
1397,0.551302293837748
1404,0.57636220009704
1419,0.565099667497585
1434,0.574969802975328
1462,0.559279335951144
1463,0.579081335421359
1468,0.562463715423146
1481,0.588514604350326
1482,0.589190527602384
1484,0.569205955978508
1491,0.569465720011415
1494,0.55782657584908
1514,0.555951881147133
1515,0.562464596862675
1517,0.588376616435597
1530,0.588406302959515
1552,0.561040867268641
1559,0.588444756786932
1565,0.588796371664517
1566,0.588501354160343
1577,0.587731433580288
1578,0.588480702115664
