"cell","mean_prob"
8,0.744439832333686
28,0.613455206065319
29,0.613310482685776
39,0.743737123844439
40,0.743071877375087
42,0.61318278240513
72,0.742928136227804
79,0.613253461242216
86,0.613371535044701
88,0.742155876667885
100,0.612927986852227
101,0.612943115282821
102,0.612785151221213
113,0.743112801639921
115,0.530804932557319
116,0.742380921904402
118,0.613106832568677
120,0.744544780890069
131,0.743156153712495
137,0.744008881140034
166,0.612953832549516
201,0.74362787808567
202,0.613216780150531
207,0.573728142802653
209,0.541405586468073
210,0.541620302361733
266,0.6131324303496
286,0.61343789455444
301,0.744421025925794
302,0.743495818850267
303,0.744372210683896
304,0.74266037349625
305,0.744587583776222
308,0.7051282102559
313,0.526838033357628
403,0.74454506567538
412,0.744447142163021
414,0.742838156467382
415,0.742254645157645
417,0.743871277541676
418,0.742607501359936
529,0.739005651233539
531,0.743160903529745
532,0.743167944421656
533,0.744336265184472
534,0.74386512067405
550,0.744028398592752
576,0.530346331795727
599,0.74248842332282
620,0.613854331672464
621,0.61359443163076
644,0.824642107735611
650,0.726530825753658
652,0.743588844041596
653,0.743920884805471
654,0.743836261043976
656,0.74319250019632
659,0.613351078149638
699,0.53105095179257
739,0.74520724890501
773,0.824110487468533
783,0.744264394659085
784,0.744614577409733
785,0.640323796660885
787,0.744780613452732
790,0.613003168223418
792,0.613413863358606
828,0.742895990607267
832,0.743831855771015
883,0.530454140514075
909,0.743550889944098
918,0.743694354484403
919,0.744228207941984
920,0.76416739013644
921,0.743362990151703
922,0.742298310213939
923,0.530941203217584
926,0.744152954340359
927,0.61360125177939
967,0.743468962181077
1019,0.613760951293044
1054,0.719774215000811
1056,0.743422609799086
1057,0.743416833527849
1060,0.531205410347298
1061,0.744286918859142
1064,0.613754863908852
1066,0.526045408255974
1077,0.743122029214771
1130,0.744134093943599
1131,0.701938936629836
1163,0.613684266988983
1196,0.762392549780937
1201,0.742772242475753
1202,0.74310023418552
1203,0.661791471892843
1205,0.743099684710192
1206,0.743960699872988
1207,0.742882319376263
1210,0.586219395372171
1222,0.530963292741911
1350,0.743599170411092
1351,0.743723196375064
1354,0.823376547177775
1355,0.743645211145915
1356,0.743293087798141
1357,0.723543249250884
1358,0.742615062134873
1359,0.744056643227394
1360,0.743974427676746
1361,0.612571593873829
1364,0.613970553809451
1375,0.743519687558572
1425,0.744295263956668
1426,0.743712605872067
1427,0.742873387006062
1428,0.743595537730388
1448,0.51160680696913
1466,0.6131244577177
1472,0.612842130626529
1473,0.613804928027076
1505,0.743786454654487
1506,0.742807360156407
1507,0.744307465349431
1510,0.745276123382987
1511,0.743156575967495
1512,0.530798094995805
1513,0.743583634569311
1514,0.531516612736398
1519,0.511596369724478
1521,0.744092659177635
1522,0.586383608495374
1575,0.613585804707823
1622,0.613264877585355
1632,0.6131926925026
1633,0.612976623988512
1665,0.744211332513139
1667,0.743898118701634
1668,0.742954102421716
1669,0.530552394894608
1670,0.531385050571286
1671,0.531146668692682
1672,0.742728038736549
1673,0.823612282073362
1674,0.743119496622003
1679,0.613305379467722
1680,0.743620859982093
1681,0.512254362577488
1682,0.573577069378037
1689,0.742873234291167
1720,0.511578853682633
1733,0.743405689997531
1737,0.613082523402834
1738,0.74387018458047
1756,0.527017390677
1762,0.613201976516424
1779,0.531090399927705
1780,0.61340851196568
1781,0.612972657380773
1827,0.744245164213392
1828,0.742735979847092
1829,0.742063465788035
1830,0.743242706149834
1831,0.743067261239664
1832,0.743995100442126
1833,0.531129199772804
1834,0.74232557303473
1835,0.742629201219633
1837,0.53151366469897
1840,0.511411583789641
1841,0.743526273674191
1842,0.613805719307563
1843,0.511604457881049
1894,0.61335369146305
1910,0.612243105288433
1926,0.824447417428148
1940,0.526391888431398
1941,0.612792471892456
1942,0.613300008059588
1959,0.612759023099837
1981,0.742613223171519
1992,0.744775140313497
1993,0.742479732710328
1994,0.743531355220114
1995,0.742526097557464
1997,0.742831865775071
1998,0.743100981039989
1999,0.743575942367738
2000,0.74329139855773
2001,0.743358724867743
2005,0.541742471797373
2006,0.743781372798414
2007,0.541764028711943
2059,0.586509894912622
2060,0.613055788385145
2064,0.742461149970561
2074,0.531143523003014
2075,0.531731204833522
2076,0.586014462316997
2077,0.511780377690536
2086,0.744089431707632
2090,0.743632376753726
2105,0.613518449739183
2106,0.612880142044021
2107,0.613423406915538
2108,0.613946658505056
2157,0.822156507330272
2158,0.743662087199277
2159,0.743234119838652
2160,0.74276596471265
2161,0.613207278949681
2162,0.742420883218396
2165,0.530876598762821
2166,0.742549258758958
2167,0.612692909968677
2171,0.531852195124731
2214,0.58624643766652
2219,0.541619472119917
2220,0.742923401132998
2223,0.511424419885986
2224,0.613628692146627
2226,0.541903500366219
2229,0.745179111559602
2230,0.612803663741073
2239,0.743245548419264
2251,0.614880228631852
2252,0.743230949269005
2267,0.613758535630296
2268,0.613189972355642
2269,0.613355667317646
2270,0.613250025141411
2271,0.613375482033662
2272,0.613767239912594
2322,0.663186182360066
2323,0.743487436449759
2324,0.743942325736027
2325,0.74270587237188
2326,0.531564928518751
2327,0.613827977957278
2328,0.530394894651401
2331,0.532163095083442
2332,0.541059206434843
2333,0.742662430479587
2337,0.530192485468882
2387,0.612535233205836
2388,0.744558053809138
2390,0.743465574297672
2392,0.612688868851118
2393,0.612677689468163
2394,0.743574798251559
2398,0.743371272996652
2406,0.743749639479176
2407,0.742720589586127
2408,0.744290416220071
2420,0.743293691548907
2421,0.511131199848251
2437,0.613758519331445
2438,0.612900724278642
2439,0.612425229462245
2440,0.613367164250784
2441,0.613171909639263
2442,0.613002713194429
2443,0.612754071924424
2444,0.613769145965813
2445,0.613464051966284
2482,0.784061775845618
2495,0.732653519857011
2496,0.743993602477716
2497,0.531755644773749
2498,0.511585887473073
2499,0.613515308252879
2500,0.743524706937665
2501,0.661889307505437
2502,0.511977774564644
2503,0.586089189322168
2504,0.742402222748888
2505,0.744797982091465
2519,0.613585929441698
2560,0.511819382536313
2561,0.742763008085552
2562,0.743535659664729
2563,0.745546895443234
2564,0.743030234830455
2565,0.743533254445132
2566,0.745287941608651
2568,0.743412320696025
2572,0.613799723397708
2580,0.744628282255602
2581,0.742945083482305
2588,0.822543773344473
2611,0.743355719435744
2612,0.612997739325169
2613,0.613592289829346
2614,0.613294527310663
2615,0.613641021124965
2616,0.613467886538952
2617,0.613938368220901
2667,0.784635846048371
2669,0.701197792868521
2670,0.743107875896844
2671,0.743921721871357
2672,0.586236480546073
2673,0.612935753741785
2674,0.511163802467409
2675,0.743336806754484
2676,0.613303616693019
2677,0.744377739151228
2678,0.742238930520129
2679,0.744482331559712
2683,0.744128698765385
2684,0.586400387657308
2731,0.531620340978854
2732,0.586700944568267
2737,0.744729605742386
2741,0.744021481156798
2746,0.530608946890511
2753,0.530263150578797
2754,0.74397630710168
2755,0.743548572435343
2758,0.824359414748015
2761,0.7433779647227
2762,0.742794918857086
2763,0.743758645445162
2764,0.586617716390566
2772,0.51256537457457
2773,0.743562931542419
2785,0.613997941603493
2786,0.613378239702398
2787,0.612884943687303
2788,0.612985830704121
2789,0.61306501284213
2790,0.61293966463604
2791,0.613341015099962
2833,0.744035476106505
2834,0.743169864713151
2835,0.74311636873695
2841,0.74301536924268
2842,0.743014616034397
2843,0.743338232624033
2844,0.742517064304341
2845,0.732031317603201
2846,0.526345051829217
2847,0.613001776674884
2848,0.61290144134888
2849,0.575790861330779
2850,0.745040460071543
2851,0.53159305419622
2852,0.741636705992362
2853,0.511351055767857
2856,0.511809113600419
2908,0.531310591225809
2909,0.512281897709278
2930,0.743563992287461
2931,0.743039030084868
2934,0.763946083826016
2936,0.823473900793038
2937,0.742886143975477
2947,0.613713063438361
2961,0.541262406032653
2962,0.613120385876981
2963,0.613213110758236
2964,0.613300194991089
2965,0.613494854484282
2966,0.612817773475111
2967,0.613258428538494
3008,0.743855303598166
3011,0.743413287783694
3012,0.530334939779644
3013,0.530946387617858
3014,0.742832941965677
3015,0.744942169668248
3019,0.743295237030699
3021,0.74421683801041
3022,0.743466130917074
3023,0.731174405853878
3024,0.744144412706744
3025,0.613346230333619
3026,0.613361234671285
3027,0.613214100745422
3028,0.74353682611199
3030,0.530921726302798
3031,0.743360731043439
3035,0.573596928414326
3044,0.54110544131519
3046,0.742499377511407
3083,0.585910773216106
3084,0.526288991484307
3110,0.742430739896216
3111,0.717056153138105
3112,0.743970003614122
