"cell","mean_prob"
8,0.744425060397973
28,0.607006364691814
29,0.603288072190823
39,0.74320079780223
40,0.743095201823784
42,0.612129065346742
72,0.730489669179054
79,0.612616561161148
86,0.605676490100824
88,0.730352246992479
100,0.593192708683594
101,0.613327610630892
102,0.602102717698537
113,0.742921930099811
115,0.531356435383572
116,0.741673138937178
118,0.604771466215722
120,0.743140735635339
131,0.744154180762423
137,0.723040317279604
166,0.613241264668115
201,0.743109862896807
202,0.612043579526147
207,0.65530674203095
209,0.582317670586832
210,0.586423267093526
266,0.613851335675975
286,0.604372264535057
301,0.697875450564863
302,0.714808833346401
303,0.743083814974973
304,0.743081595689227
305,0.669703562147822
308,0.744177406078845
313,0.573555456005761
403,0.743962764910754
412,0.699046439031267
414,0.743885209960941
415,0.73242065841314
417,0.743702460537459
418,0.743460879047719
529,0.743262520574024
531,0.730009632476148
532,0.743635963498489
533,0.710133691913438
534,0.743717340047382
550,0.710685538645267
576,0.510522593404771
599,0.743890306847009
620,0.606877934651595
621,0.597092942821467
644,0.821412414347975
650,0.744035483089203
652,0.711657381161123
653,0.659645289585145
654,0.743279072362403
656,0.745104188135588
659,0.600868099108843
699,0.512862811427293
739,0.719828533909733
773,0.823573145289503
783,0.708265836157849
784,0.69509502239572
785,0.822385725892757
787,0.686096076032621
790,0.602637564059959
792,0.613527256106088
828,0.727847979104506
832,0.743174850579012
883,0.529095604645966
909,0.743924222913074
918,0.744106409175988
919,0.6746821840735
920,0.823408656042535
921,0.659764315136503
922,0.742783770768283
923,0.531715727608897
926,0.743865104672035
927,0.613252205887275
967,0.744572483243891
1019,0.613256500034221
1054,0.743002723617692
1056,0.709149703124103
1057,0.710619638668491
1060,0.518181224469095
1061,0.743126382470197
1064,0.610857356741228
1066,0.568422787679509
1077,0.723138875416732
1130,0.695628954261434
1131,0.824316511409418
1163,0.605037167040733
1196,0.823969929668938
1201,0.729683860251262
1202,0.74516652381835
1203,0.743108462964779
1205,0.743017605643449
1206,0.744437912251322
1207,0.723270627526416
1210,0.649647833718425
1222,0.531001160331353
1350,0.711813639659816
1351,0.652820566843228
1354,0.823155798951825
1355,0.723652867547925
1356,0.742432435363124
1357,0.743728787479091
1358,0.741924586759309
1359,0.743487119297052
1360,0.743193676900879
1361,0.610093934405293
1364,0.612248398698332
1375,0.7433326925337
1425,0.708509205824116
1426,0.657327434354581
1427,0.742888547667954
1428,0.704450899955038
1448,0.59618728745727
1466,0.613797395674775
1472,0.612878408505346
1473,0.606060042475426
1505,0.714302316328624
1506,0.743113092928633
1507,0.710361179724429
1510,0.742812737089438
1511,0.743858621415502
1512,0.531033009798432
1513,0.7431439426155
1514,0.530770083562317
1519,0.595250145901401
1521,0.742667743661125
1522,0.652488704696287
1575,0.613612368612203
1622,0.602477978446516
1632,0.612832019522769
1633,0.601584687127618
1665,0.716767419578584
1667,0.677390273679118
1668,0.743199996239201
1669,0.520195665119159
1670,0.53128097679365
1671,0.521326764800044
1672,0.727433915135307
1673,0.783204097416906
1674,0.687407267216958
1679,0.602565837933718
1680,0.728307201196218
1681,0.602023830523533
1682,0.666671988446804
1689,0.730015180095048
1720,0.59989667567282
1733,0.707603954572968
1737,0.613416534111531
1738,0.743743138986112
1756,0.562133875450843
1762,0.589784044283017
1779,0.531338558207015
1780,0.606679791326635
1781,0.612555330720699
1827,0.710850581568151
1828,0.744995639871986
1829,0.74378967703684
1830,0.743160526814423
1831,0.727398017816343
1832,0.723794454099995
1833,0.520131476893393
1834,0.743229886874533
1835,0.709844291880713
1837,0.508402292862173
1840,0.59213014851805
1841,0.705985883083975
1842,0.60137152809487
1843,0.581179517523132
1894,0.613005169391027
1910,0.605569213594207
1926,0.824813472274363
1940,0.559891674698859
1941,0.611967576889106
1942,0.613633426574602
1959,0.598176068317272
1981,0.690744534402176
1992,0.731313133343278
1993,0.727383671363021
1994,0.694859516264709
1995,0.743119584007201
1997,0.742899844411275
1998,0.743132697835396
1999,0.723814696803102
2000,0.744365339384332
2001,0.698758046690885
2005,0.585786995590972
2006,0.743064685506134
2007,0.574273549712845
2059,0.666514169809016
2060,0.604544448710061
2064,0.743554657519046
2074,0.528966699960465
2075,0.531165185479009
2076,0.652028946847066
2077,0.610730247301373
2086,0.723436775204133
2090,0.74239135243561
2105,0.602443053608199
2106,0.595441547353062
2107,0.58758491243872
2108,0.605543815169079
2157,0.825111104476852
2158,0.742236056761645
2159,0.743379756629583
2160,0.743649106801537
2161,0.612885690637366
2162,0.727940873396813
2165,0.530886737918325
2166,0.742761902723739
2167,0.612412594188677
2171,0.528462730314121
2214,0.660949025588722
2219,0.579477922424395
2220,0.722987435602652
2223,0.613592899252804
2224,0.603213810122365
2226,0.581050568722694
2229,0.706608511884544
2230,0.602367078985435
2239,0.743349583038615
2251,0.603246365794855
2252,0.727491278870397
2267,0.613398834769303
2268,0.61193943597091
2269,0.605294588919502
2270,0.613265735207129
2271,0.612357655067123
2272,0.602197300044993
2322,0.744297294815317
2323,0.727594078523723
2324,0.730167033176824
2325,0.743252590032085
2326,0.521545242637537
2327,0.5991845480621
2328,0.517649810375014
2331,0.51049716489997
2332,0.576940517407076
2333,0.743058601237885
2337,0.521378108669514
2387,0.600940760897263
2388,0.74355307782571
2390,0.728296436011595
2392,0.60692947203349
2393,0.61395506194457
2394,0.721762106777782
2398,0.743098892586608
2406,0.744381404208249
2407,0.727474172819676
2408,0.743970948818362
2420,0.743534666113824
2421,0.604724303967341
2437,0.611904730462808
2438,0.604899139521244
2439,0.613585005501963
2440,0.602445687488421
2441,0.574293428181136
2442,0.604611502392934
2443,0.612317373029052
2444,0.603979254165791
2445,0.599312227820943
2482,0.744159796614749
2495,0.823438484685611
2496,0.724614249695834
2497,0.529710370158283
2498,0.600402304836463
2499,0.605021335512317
2500,0.683638362405325
2501,0.744631677390956
2502,0.578272764426818
2503,0.664641657172465
2504,0.743323581429758
2505,0.742807054495308
2519,0.611936148588208
2560,0.60496126586785
2561,0.712646517056687
2562,0.722287248585645
2563,0.744014445148755
2564,0.726619231460735
2565,0.677586534341402
2566,0.724183977748313
2568,0.731771839183016
2572,0.613429321987393
2580,0.727763360650651
2581,0.742874890592744
2588,0.822834074333332
2611,0.743659751183688
2612,0.597703213159362
2613,0.613375713999104
2614,0.612249739101227
2615,0.613221888212568
2616,0.613397151755708
2617,0.611813266787315
2667,0.74436036701292
2669,0.824027031686594
2670,0.7092938451479
2671,0.711006974111805
2672,0.652414498633866
2673,0.613140644291028
2674,0.60403731874151
2675,0.702903466015179
2676,0.594890012943896
2677,0.742650080485636
2678,0.743316970767177
2679,0.744013640220182
2683,0.743818623050981
2684,0.66706599280395
2731,0.519897952546871
2732,0.666880756490691
2737,0.707487692894387
2741,0.74220016573607
2746,0.531400053430953
2753,0.528019920258817
2754,0.673329937973539
2755,0.686414263250048
2758,0.822949710465821
2761,0.744270533315802
2762,0.74362402027236
2763,0.680098799762062
2764,0.666806990740902
2772,0.604665618761916
2773,0.712242208815801
2785,0.60633235247971
2786,0.605978662344241
2787,0.607048414220869
2788,0.613447585619324
2789,0.612586555242274
2790,0.60289422563155
2791,0.612186382309672
2833,0.743737265327911
2834,0.686136643527269
2835,0.707705876637126
2841,0.742579451626476
2842,0.744580334881632
2843,0.723099021918217
2844,0.743603730246231
2845,0.821977796842771
2846,0.559425229925485
2847,0.613190040114773
2848,0.612649639930246
2849,0.577646062896898
2850,0.673272511577621
2851,0.520323262832232
2852,0.742156209256195
2853,0.602432026089348
2856,0.61219506560692
2908,0.522847901659688
2909,0.605362776440876
2930,0.727388564446608
2931,0.695154803268138
2934,0.822780308882293
2936,0.822009101620914
2937,0.742754475486073
2947,0.612014989385719
2961,0.585630415841412
2962,0.604749236145361
2963,0.604872012482637
2964,0.604732686451564
2965,0.604706981352532
2966,0.593733369654776
2967,0.58751917021696
3008,0.708280660309148
3011,0.743109251807096
3012,0.53073113024971
3013,0.530976731561214
3014,0.731316305571881
3015,0.664482864006244
3019,0.722972881122744
3021,0.710322352678919
3022,0.743949620587155
3023,0.823939068611704
3024,0.743532953199332
3025,0.607230697268309
3026,0.595562923846963
3027,0.606282102245072
3028,0.692297465163264
3030,0.513540566400425
3031,0.723530231940933
3035,0.654855208483538
3044,0.581005933131561
3046,0.741863723278252
3083,0.661146109471858
3084,0.568475045105151
3110,0.744196288657563
3111,0.743305980928957
3112,0.74510765136031
3115,0.528935610094855
3116,0.744636221140578
3117,0.743809579118766
3123,0.743543491822992
3138,0.654014264381496
3139,0.660241315628393
3140,0.585282512748603
3141,0.612326957101674
3142,0.597406529353535
3143,0.605290662439304
3144,0.588751699894189
3145,0.605053027844187
3146,0.613223171912938
3187,0.612171099072058
3189,0.743820807304849
3190,0.730490653063427
3191,0.742359743144942
3192,0.742590275749276
3193,0.727528124895042
3197,0.727994021614728
3198,0.744049037063221
3199,0.822260749914354
3200,0.82283048407479
3201,0.743844837930703
3202,0.7243358892779
3203,0.692756282905647
3204,0.596280493593483
3205,0.61304235602465
3206,0.744076138095623
3207,0.57431465598668
3208,0.519636883281363
3209,0.503223997381823
3265,0.744067710795999
3272,0.743316259187337
3283,0.742767332588178
3284,0.666640995448089
3291,0.610847150722384
3293,0.60548558319286
3294,0.735782070027638
3296,0.571267054682895
3304,0.74294601283975
3305,0.711383200182693
3306,0.743435825988209
3307,0.743866457424399
3308,0.706743794966169
3320,0.566422153977203
3321,0.654072627128912
3322,0.645667153449769
3323,0.568564769167995
3324,0.581173672465534
3325,0.602236426232614
3326,0.600471179442507
3327,0.605889414063603
3328,0.61412003669605
3329,0.613613409515071
3371,0.602003560896088
3374,0.743442299035341
3375,0.743157250946292
3376,0.530978412321232
3377,0.570159047708893
3378,0.602805254440905
3381,0.743649806856298
3382,0.731234693465694
3384,0.743237570441885
3385,0.711219798044265
3386,0.744036136180536
3387,0.712217135457898
3388,0.612605136259581
3391,0.613847202304317
3392,0.606691067053471
3393,0.602284128673903
3460,0.73083218423966
3475,0.729708842655669
3476,0.605760963578583
3478,0.56591201433021
3479,0.726455832265934
3480,0.592331930021334
3481,0.573281116273279
3489,0.665535893666348
3490,0.531027342865181
3491,0.743172187194369
3492,0.74429981666146
3493,0.743563145890239
3494,0.74444069776396
3495,0.743639684814473
3497,0.702879267088635
3508,0.61285593381494
3509,0.560292789138379
3510,0.573769491246029
3511,0.568379293917145
3512,0.575868411937746
3513,0.61364362677967
3514,0.597637224728314
3515,0.612942131838729
3516,0.613810343380589
3522,0.596668512894145
3523,0.613220793413305
3555,0.611875624930463
3557,0.743265931626574
3560,0.822740120569776
3561,0.520289261437386
3562,0.724554944424476
3563,0.530592153980775
3564,0.586741921218456
3565,0.613136933343228
3566,0.613464360538653
3567,0.743666814710843
3571,0.744801204707862
3572,0.612961633658195
3573,0.597469265662767
3574,0.605759854981209
3577,0.732116092126159
3578,0.612957778804197
3579,0.531151297991116
3595,0.744278637893231
3650,0.655213570522789
3651,0.604901733929339
3657,0.530790187457348
3660,0.651652993058639
3661,0.654004492138034
3662,0.666708247688346
3680,0.568541328336939
3681,0.518833105474519
3682,0.530363288576386
3683,0.530964376183432
3684,0.743322337578615
3685,0.727188213819282
3686,0.699536322659997
3700,0.580185481382811
3701,0.572903528861333
3702,0.568070555311658
3703,0.58042827094034
3704,0.56526950086198
3705,0.586477413958169
3706,0.57803796169253
3707,0.552027275587816
3712,0.603843827046246
3746,0.529368190584276
3752,0.707574600590512
3753,0.515907712469319
3754,0.605301091993937
3755,0.742459973503558
3756,0.576684046332721
3757,0.665872125741045
3758,0.60342277887026
3759,0.521922476355484
3760,0.6713551613807
3761,0.744002781361939
3762,0.611750586831022
3763,0.604742122529854
3764,0.613051547704355
3765,0.657852233062748
3768,0.601359900640423
3769,0.585087538793859
3770,0.742666321378449
3786,0.743729160740598
3831,0.743751002435109
3840,0.580195602524401
3841,0.74438679406007
3842,0.612852019065018
3846,0.506733759604506
3874,0.580160320738504
3875,0.61220671148465
3893,0.5942853255234
3894,0.650830824364168
3895,0.666799020898288
3896,0.667215567735427
3897,0.66643687016001
3898,0.605608404467744
3937,0.517332450547545
3945,0.744448222735265
3946,0.822560408644033
3947,0.744454222852964
3948,0.582280382229469
3949,0.667449477574164
3950,0.591350560474702
3951,0.658324997411771
3953,0.592478503919349
